"","sample","cell_type","composition","integrate"
"3503","MOCC-001J-B","CMP",0,"Y"
"3504","MOCC-001J-B","DC",0.138050303837428,"Y"
"3505","MOCC-001J-B","Endothelial cells",0.0123814975656006,"Y"
"3506","MOCC-001J-B","Eosinophils",2.391772373999e-18,"Y"
"3507","MOCC-001J-B","Epithelial cells",0.497732338578344,"Y"
"3508","MOCC-001J-B","Erythrocytes",1.11387148556789e-19,"Y"
"3509","MOCC-001J-B","Fibroblasts",0.0665995707228164,"Y"
"3510","MOCC-001J-B","GMP",5.47218129970832e-18,"Y"
"3511","MOCC-001J-B","Hepatocytes",0,"Y"
"3512","MOCC-001J-B","HSC",0.154875984638583,"Y"
"3513","MOCC-001J-B","iDC",0.807387837515591,"Y"
"3514","MOCC-001J-B","Keratinocytes",0.305693721503019,"Y"
"3515","MOCC-001J-B","ly Endothelial cells",0.00317873061335743,"Y"
"3516","MOCC-001J-B","Macrophages",0.130978097320564,"Y"
"3517","MOCC-001J-B","Macrophages M1",0.0918316568961342,"Y"
"3518","MOCC-001J-B","Macrophages M2",0.00111669220143798,"Y"
"3519","MOCC-001J-B","Mast cells",0,"Y"
"3520","MOCC-001J-B","Megakaryocytes",8.18007011883194e-21,"Y"
"3521","MOCC-001J-B","Melanocytes",0.00920614562335972,"Y"
"3522","MOCC-001J-B","Memory B-cells",0.0757776735423882,"Y"
"3523","MOCC-001J-B","MEP",0.0877454803129746,"Y"
"3524","MOCC-001J-B","Mesangial cells",0.0247330394203688,"Y"
"3525","MOCC-001J-B","Monocytes",0.0794510687327724,"Y"
"3526","MOCC-001J-B","MPP",0,"Y"
"3527","MOCC-001J-B","MSC",0.0768315384519801,"Y"
"3528","MOCC-001J-B","mv Endothelial cells",0.018216277394287,"Y"
"3529","MOCC-001J-B","Myocytes",0.00577850005580368,"Y"
"3530","MOCC-001J-B","naive B-cells",0.0258439137981015,"Y"
"3531","MOCC-001J-B","Neurons",0.00224300619157265,"Y"
"3532","MOCC-001J-B","Neutrophils",0,"Y"
"3533","MOCC-001J-B","NK cells",1.68392886509875e-18,"Y"
"3534","MOCC-001J-B","NKT",0.0389712054056834,"Y"
"3535","MOCC-001J-B","Osteoblast",0.0334273518777614,"Y"
"3536","MOCC-001J-B","pDC",0.213184643989343,"Y"
"3537","MOCC-001J-B","Pericytes",0.0699617175256475,"Y"
"3538","MOCC-001J-B","Plasma cells",0.0458983057759166,"Y"
"3539","MOCC-001J-B","Platelets",1.12839113661333e-18,"Y"
"3540","MOCC-001J-B","Preadipocytes",0,"Y"
"3541","MOCC-001J-B","pro B-cells",0.0195250918886119,"Y"
"3542","MOCC-001J-B","Sebocytes",0.257567241112248,"Y"
"3543","MOCC-001J-B","Skeletal muscle",0.000642219071419357,"Y"
"3544","MOCC-001J-B","Smooth muscle",0.0217942000819545,"Y"
"3545","MOCC-001J-B","Tgd cells",0.00968216275888855,"Y"
"3546","MOCC-001J-B","Th1 cells",4.34198489967465e-18,"Y"
"3547","MOCC-001J-B","Th2 cells",0.48678881889884,"Y"
"3548","MOCC-001J-B","Tregs",0.0587779564162728,"Y"
"3549","MOCC-001J-B","ImmuneScore",0.48193797904781,"Y"
"3550","MOCC-001J-B","StromaScore",0.0424782388433072,"Y"
"3551","MOCC-001J-B","MicroenvironmentScore",0.524416217891117,"Y"
"3552","MOCC-001K-B","aDC",0.107563427942712,"N"
"3553","MOCC-001K-B","Adipocytes",0.00694769953819287,"N"
"3554","MOCC-001K-B","Astrocytes",0.0283951041973679,"N"
"3555","MOCC-001K-B","B-cells",0.0159155687192565,"N"
"3556","MOCC-001K-B","Basophils",0.0735792707550208,"N"
"3557","MOCC-001K-B","CD4+ memory T-cells",0.0100731049652567,"N"
"3558","MOCC-001K-B","CD4+ naive T-cells",2.04631780937107e-19,"N"
"3559","MOCC-001K-B","CD4+ T-cells",0,"N"
"3560","MOCC-001K-B","CD4+ Tcm",0,"N"
"3561","MOCC-001K-B","CD4+ Tem",0,"N"
"3562","MOCC-001K-B","CD8+ naive T-cells",0.0112550637768585,"N"
"3563","MOCC-001K-B","CD8+ T-cells",0,"N"
"3564","MOCC-001K-B","CD8+ Tcm",3.28601871673981e-20,"N"
"3565","MOCC-001K-B","CD8+ Tem",0,"N"
"3566","MOCC-001K-B","cDC",0.179612555125149,"N"
"3567","MOCC-001K-B","Chondrocytes",0,"N"
"3568","MOCC-001K-B","Class-switched memory B-cells",0.0140417490281318,"N"
"3569","MOCC-001K-B","CLP",0.0734825690867954,"N"
"3570","MOCC-001K-B","CMP",3.88782287929847e-18,"N"
"3571","MOCC-001K-B","DC",0.0201929672147476,"N"
"3572","MOCC-001K-B","Endothelial cells",1.15192147659383e-18,"N"
"3573","MOCC-001K-B","Eosinophils",0,"N"
"3574","MOCC-001K-B","Epithelial cells",0.586001128664671,"N"
"3575","MOCC-001K-B","Erythrocytes",0,"N"
"3576","MOCC-001K-B","Fibroblasts",0.0323873895475339,"N"
"3577","MOCC-001K-B","GMP",9.9738083110308e-18,"N"
"3578","MOCC-001K-B","Hepatocytes",5.31927908246723e-21,"N"
"3579","MOCC-001K-B","HSC",0.0652581524085367,"N"
"3580","MOCC-001K-B","iDC",0.153936333708506,"N"
"3581","MOCC-001K-B","Keratinocytes",0.366592745341351,"N"
"3582","MOCC-001K-B","ly Endothelial cells",0,"N"
"3583","MOCC-001K-B","Macrophages",0.0243999613906308,"N"
"3584","MOCC-001K-B","Macrophages M1",0.0127741899708932,"N"
"3585","MOCC-001K-B","Macrophages M2",0,"N"
"3586","MOCC-001K-B","Mast cells",1.09051812754836e-19,"N"
"3587","MOCC-001K-B","Megakaryocytes",0.00104106636908749,"N"
"3588","MOCC-001K-B","Melanocytes",0.00199900991913735,"N"
"3589","MOCC-001K-B","Memory B-cells",0.00579075593803717,"N"
"3590","MOCC-001K-B","MEP",0.037067902693281,"N"
"3591","MOCC-001K-B","Mesangial cells",0.0214012197994354,"N"
"3592","MOCC-001K-B","Monocytes",0.0386076099120706,"N"
"3593","MOCC-001K-B","MPP",0,"N"
"3594","MOCC-001K-B","MSC",0.0259358922008225,"N"
"3595","MOCC-001K-B","mv Endothelial cells",0,"N"
"3596","MOCC-001K-B","Myocytes",0.0212726186581855,"N"
"3597","MOCC-001K-B","naive B-cells",0.00645458003736342,"N"
"3598","MOCC-001K-B","Neurons",0.00187713835147149,"N"
"3599","MOCC-001K-B","Neutrophils",5.78085995305023e-05,"N"
"3600","MOCC-001K-B","NK cells",3.29022371157577e-18,"N"
"3601","MOCC-001K-B","NKT",0.00185368465626858,"N"
"3602","MOCC-001K-B","Osteoblast",3.14670609706501e-19,"N"
"3603","MOCC-001K-B","pDC",0.00565260474112315,"N"
"3604","MOCC-001K-B","Pericytes",0.00158260906236221,"N"
"3605","MOCC-001K-B","Plasma cells",0.0266890887896023,"N"
"3606","MOCC-001K-B","Platelets",0,"N"
"3607","MOCC-001K-B","Preadipocytes",3.79012890312616e-20,"N"
"3608","MOCC-001K-B","pro B-cells",0.00565559577228726,"N"
"3609","MOCC-001K-B","Sebocytes",0.303915744641576,"N"
"3610","MOCC-001K-B","Skeletal muscle",0.0074958892367154,"N"
"3611","MOCC-001K-B","Smooth muscle",0.188750846341315,"N"
"3612","MOCC-001K-B","Tgd cells",9.00239306894448e-19,"N"
"3613","MOCC-001K-B","Th1 cells",1.36196293950971e-18,"N"
"3614","MOCC-001K-B","Th2 cells",0.360063535837323,"N"
"3615","MOCC-001K-B","Tregs",0,"N"
"3616","MOCC-001K-B","ImmuneScore",0.066115943890824,"N"
"3617","MOCC-001K-B","StromaScore",0.0196675445428634,"N"
"3618","MOCC-001K-B","MicroenvironmentScore",0.0857834884336874,"N"
"3619","MOCC-001L-B","aDC",0.208478187965366,"Y"
"3620","MOCC-001L-B","Adipocytes",0,"Y"
"3621","MOCC-001L-B","Astrocytes",0,"Y"
"3622","MOCC-001L-B","B-cells",0.0975044664006177,"Y"
"3623","MOCC-001L-B","Basophils",0.161772806753953,"Y"
"3624","MOCC-001L-B","CD4+ memory T-cells",0.0261846138987325,"Y"
"3625","MOCC-001L-B","CD4+ naive T-cells",9.84016680915433e-18,"Y"
"3626","MOCC-001L-B","CD4+ T-cells",0,"Y"
"3627","MOCC-001L-B","CD4+ Tcm",0,"Y"
"3628","MOCC-001L-B","CD4+ Tem",3.39721281468436e-18,"Y"
"3629","MOCC-001L-B","CD8+ naive T-cells",0.0230268374747121,"Y"
"3630","MOCC-001L-B","CD8+ T-cells",0.105596071232543,"Y"
"3631","MOCC-001L-B","CD8+ Tcm",0.153354057422083,"Y"
"3632","MOCC-001L-B","CD8+ Tem",0.0381006981429301,"Y"
"3633","MOCC-001L-B","cDC",0.0437045048179333,"Y"
"3634","MOCC-001L-B","Chondrocytes",0,"Y"
"3635","MOCC-001L-B","Class-switched memory B-cells",0.0262642162955459,"Y"
"3636","MOCC-001L-B","CLP",0.0429370303157572,"Y"
"3637","MOCC-001L-B","CMP",4.07874787332216e-18,"Y"
"3638","MOCC-001L-B","DC",0.0305462024934365,"Y"
"3639","MOCC-001L-B","Endothelial cells",3.34188658088577e-19,"Y"
"3640","MOCC-001L-B","Eosinophils",6.11753922504609e-18,"Y"
"3641","MOCC-001L-B","Epithelial cells",0.508682565383878,"Y"
"3642","MOCC-001L-B","Erythrocytes",0,"Y"
"3643","MOCC-001L-B","Fibroblasts",0,"Y"
"3644","MOCC-001L-B","GMP",9.42045258040114e-18,"Y"
"3645","MOCC-001L-B","Hepatocytes",3.4858165810536e-21,"Y"
"3646","MOCC-001L-B","HSC",0.0413341244741542,"Y"
"3647","MOCC-001L-B","iDC",0.200463668606359,"Y"
"3648","MOCC-001L-B","Keratinocytes",0.273495698870337,"Y"
"3649","MOCC-001L-B","ly Endothelial cells",1.77725087834368e-19,"Y"
"3650","MOCC-001L-B","Macrophages",0.11211850894101,"Y"
"3651","MOCC-001L-B","Macrophages M1",0.0790440661813042,"Y"
"3652","MOCC-001L-B","Macrophages M2",0.0130681061660202,"Y"
"3653","MOCC-001L-B","Mast cells",0.0104905403501303,"Y"
"3654","MOCC-001L-B","Megakaryocytes",0,"Y"
"3655","MOCC-001L-B","Melanocytes",0.00152617809376511,"Y"
"3656","MOCC-001L-B","Memory B-cells",0.0285778270396315,"Y"
"3657","MOCC-001L-B","MEP",0.0667820883346546,"Y"
"3658","MOCC-001L-B","Mesangial cells",0.0103229207318611,"Y"
"3659","MOCC-001L-B","Monocytes",0.0253593292540663,"Y"
"3660","MOCC-001L-B","MPP",9.23875548647151e-18,"Y"
"3661","MOCC-001L-B","MSC",0,"Y"
"3662","MOCC-001L-B","mv Endothelial cells",4.56126016586196e-19,"Y"
"3663","MOCC-001L-B","Myocytes",0.00762968669755823,"Y"
"3664","MOCC-001L-B","naive B-cells",0.0185755746190389,"Y"
"3665","MOCC-001L-B","Neurons",0.00141900278342955,"Y"
"3666","MOCC-001L-B","Neutrophils",0,"Y"
"3667","MOCC-001L-B","NK cells",0.00670139552016636,"Y"
"3668","MOCC-001L-B","NKT",3.09868717515223e-05,"Y"
"3669","MOCC-001L-B","Osteoblast",0.0235768247042996,"Y"
"3670","MOCC-001L-B","pDC",0.0791593752778525,"Y"
"3671","MOCC-001L-B","Pericytes",0,"Y"
"3672","MOCC-001L-B","Plasma cells",0.0519352480483586,"Y"
"3673","MOCC-001L-B","Platelets",0,"Y"
"3674","MOCC-001L-B","Preadipocytes",4.86697231626365e-18,"Y"
"3675","MOCC-001L-B","pro B-cells",0.0569694335672837,"Y"
"3676","MOCC-001L-B","Sebocytes",0.252769950432193,"Y"
"3677","MOCC-001L-B","Skeletal muscle",5.58214121339883e-19,"Y"
"3678","MOCC-001L-B","Smooth muscle",0.178034498820667,"Y"
"3679","MOCC-001L-B","Tgd cells",0.0465361025472705,"Y"
"3680","MOCC-001L-B","Th1 cells",0.0490164818779878,"Y"
"3681","MOCC-001L-B","Th2 cells",0.433704806160603,"Y"
"3682","MOCC-001L-B","Tregs",0.0259503707508068,"Y"
"3683","MOCC-001L-B","ImmuneScore",0.25887767612798,"Y"
"3684","MOCC-001L-B","StromaScore",1.67094329044289e-19,"Y"
"3685","MOCC-001L-B","MicroenvironmentScore",0.25887767612798,"Y"
"3686","MOCC-001M-B","aDC",0.320181942742125,"Y"
"3687","MOCC-001M-B","Adipocytes",0.00425589689470028,"Y"
"3688","MOCC-001M-B","Astrocytes",0.0288148384952268,"Y"
"3689","MOCC-001M-B","B-cells",0.0475952251611546,"Y"
"3690","MOCC-001M-B","Basophils",0.00194090012775011,"Y"
"3691","MOCC-001M-B","CD4+ memory T-cells",0.0116741903243909,"Y"
"3692","MOCC-001M-B","CD4+ naive T-cells",0,"Y"
"3693","MOCC-001M-B","CD4+ T-cells",0,"Y"
"3694","MOCC-001M-B","CD4+ Tcm",0,"Y"
"3695","MOCC-001M-B","CD4+ Tem",0.0153612081201301,"Y"
"3696","MOCC-001M-B","CD8+ naive T-cells",0.0256151105288948,"Y"
"3697","MOCC-001M-B","CD8+ T-cells",0.129186226478306,"Y"
"3698","MOCC-001M-B","CD8+ Tcm",0.15371497401944,"Y"
"3699","MOCC-001M-B","CD8+ Tem",0.0295895754399525,"Y"
"3700","MOCC-001M-B","cDC",0.0689887846125629,"Y"
"3701","MOCC-001M-B","Chondrocytes",0.0410784272292679,"Y"
"3702","MOCC-001M-B","Class-switched memory B-cells",0.00678590239802417,"Y"
"3703","MOCC-001M-B","CLP",0.0351724667225321,"Y"
"3704","MOCC-001M-B","CMP",5.78658391075411e-19,"Y"
"3705","MOCC-001M-B","DC",0.0387819981492389,"Y"
"3706","MOCC-001M-B","Endothelial cells",0.00280330179512696,"Y"
"3707","MOCC-001M-B","Eosinophils",0,"Y"
"3708","MOCC-001M-B","Epithelial cells",0.532737941120278,"Y"
"3709","MOCC-001M-B","Erythrocytes",8.416490315645e-20,"Y"
"3710","MOCC-001M-B","Fibroblasts",0.0827966280203951,"Y"
"3711","MOCC-001M-B","GMP",0,"Y"
"3712","MOCC-001M-B","Hepatocytes",1.24173376761054e-20,"Y"
"3713","MOCC-001M-B","HSC",0.124486458436956,"Y"
"3714","MOCC-001M-B","iDC",0.256761464859918,"Y"
"3715","MOCC-001M-B","Keratinocytes",0.263826385786629,"Y"
"3716","MOCC-001M-B","ly Endothelial cells",0.00339612164669555,"Y"
"3717","MOCC-001M-B","Macrophages",0.0733614740694484,"Y"
"3718","MOCC-001M-B","Macrophages M1",0.0543166424884998,"Y"
"3719","MOCC-001M-B","Macrophages M2",0.00782958185848222,"Y"
"3720","MOCC-001M-B","Mast cells",0,"Y"
"3721","MOCC-001M-B","Megakaryocytes",0.00214282886170318,"Y"
"3722","MOCC-001M-B","Melanocytes",0.00112482183115646,"Y"
"3723","MOCC-001M-B","Memory B-cells",0.011754666484889,"Y"
"3724","MOCC-001M-B","MEP",0.0435036592554166,"Y"
"3725","MOCC-001M-B","Mesangial cells",0.0242830385410115,"Y"
"3726","MOCC-001M-B","Monocytes",0.0204796553713092,"Y"
"3727","MOCC-001M-B","MPP",5.81216980817852e-19,"Y"
"3728","MOCC-001M-B","MSC",6.34163374773125e-19,"Y"
"3729","MOCC-001M-B","mv Endothelial cells",0.00286549773170199,"Y"
"3730","MOCC-001M-B","Myocytes",0.00909988281450267,"Y"
"3731","MOCC-001M-B","naive B-cells",0,"Y"
"3732","MOCC-001M-B","Neurons",0.00348614465839553,"Y"
"3733","MOCC-001M-B","Neutrophils",3.77909312633206e-19,"Y"
"3734","MOCC-001M-B","NK cells",7.83616397999603e-19,"Y"
"3735","MOCC-001M-B","NKT",0.00247673806418837,"Y"
"3736","MOCC-001M-B","Osteoblast",0.0518738461118314,"Y"
"3737","MOCC-001M-B","pDC",0.0458130311721393,"Y"
"3738","MOCC-001M-B","Pericytes",0.0991462392522277,"Y"
"3739","MOCC-001M-B","Plasma cells",0.0558690294459692,"Y"
"3740","MOCC-001M-B","Platelets",0,"Y"
"3741","MOCC-001M-B","Preadipocytes",0,"Y"
"3742","MOCC-001M-B","pro B-cells",0.00616412880153769,"Y"
"3743","MOCC-001M-B","Sebocytes",0.219220970350906,"Y"
"3744","MOCC-001M-B","Skeletal muscle",0,"Y"
"3745","MOCC-001M-B","Smooth muscle",0.205993279041104,"Y"
"3746","MOCC-001M-B","Tgd cells",0.00340904499637266,"Y"
"3747","MOCC-001M-B","Th1 cells",3.56846535274755e-19,"Y"
"3748","MOCC-001M-B","Th2 cells",0.322724916712538,"Y"
"3749","MOCC-001M-B","Tregs",0.0170139052572894,"Y"
"3750","MOCC-001M-B","ImmuneScore",0.206269719486305,"Y"
"3751","MOCC-001M-B","StromaScore",0.0449279133551112,"Y"
"3752","MOCC-001M-B","MicroenvironmentScore",0.251197632841416,"Y"
"3753","MOCC-001N-B","aDC",0.27616490660528,"Y"
"3754","MOCC-001N-B","Adipocytes",0,"Y"
"3755","MOCC-001N-B","Astrocytes",0,"Y"
"3756","MOCC-001N-B","B-cells",0.211957698491262,"Y"
"3757","MOCC-001N-B","Basophils",0.10119069793609,"Y"
"3758","MOCC-001N-B","CD4+ memory T-cells",0.020812206753583,"Y"
"3759","MOCC-001N-B","CD4+ naive T-cells",0.0249191496864969,"Y"
"3760","MOCC-001N-B","CD4+ T-cells",2.09504969579799e-18,"Y"
"3761","MOCC-001N-B","CD4+ Tcm",0,"Y"
"3762","MOCC-001N-B","CD4+ Tem",3.84015243654731e-18,"Y"
"3763","MOCC-001N-B","CD8+ naive T-cells",0,"Y"
"3764","MOCC-001N-B","CD8+ T-cells",0.0702592777632748,"Y"
"3765","MOCC-001N-B","CD8+ Tcm",0.106906974379934,"Y"
"3766","MOCC-001N-B","CD8+ Tem",0.0511929835708876,"Y"
"3767","MOCC-001N-B","cDC",0.105465805996738,"Y"
"3768","MOCC-001N-B","Chondrocytes",0,"Y"
"3769","MOCC-001N-B","Class-switched memory B-cells",0.0673047612574818,"Y"
"3770","MOCC-001N-B","CLP",0.01793415663694,"Y"
"3771","MOCC-001N-B","CMP",0.0127479798549944,"Y"
"3772","MOCC-001N-B","DC",0.0756521375431131,"Y"
"3773","MOCC-001N-B","Endothelial cells",0,"Y"
"3774","MOCC-001N-B","Eosinophils",0.0275509019114166,"Y"
"3775","MOCC-001N-B","Epithelial cells",0.502059848071283,"Y"
"3776","MOCC-001N-B","Erythrocytes",0.00201659399466328,"Y"
"3777","MOCC-001N-B","Fibroblasts",0.0302064491372575,"Y"
"3778","MOCC-001N-B","GMP",0.139383181921074,"Y"
"3779","MOCC-001N-B","Hepatocytes",0,"Y"
"3780","MOCC-001N-B","HSC",0.0229542812246934,"Y"
"3781","MOCC-001N-B","iDC",0.845216015948712,"Y"
"3782","MOCC-001N-B","Keratinocytes",0.186090589709033,"Y"
"3783","MOCC-001N-B","ly Endothelial cells",0,"Y"
"3784","MOCC-001N-B","Macrophages",0.072294239138352,"Y"
"3785","MOCC-001N-B","Macrophages M1",0.0648986912069775,"Y"
"3786","MOCC-001N-B","Macrophages M2",1.14878957991231e-19,"Y"
"3787","MOCC-001N-B","Mast cells",0.0196780983231676,"Y"
"3788","MOCC-001N-B","Megakaryocytes",0,"Y"
"3789","MOCC-001N-B","Melanocytes",0,"Y"
"3790","MOCC-001N-B","Memory B-cells",0.0338514737046193,"Y"
"3791","MOCC-001N-B","MEP",0.00118328938285647,"Y"
"3792","MOCC-001N-B","Mesangial cells",0.0305845375088154,"Y"
"3793","MOCC-001N-B","Monocytes",0.060621584617515,"Y"
"3794","MOCC-001N-B","MPP",0,"Y"
"3795","MOCC-001N-B","MSC",0,"Y"
"3796","MOCC-001N-B","mv Endothelial cells",0,"Y"
"3797","MOCC-001N-B","Myocytes",0.00830654544695205,"Y"
"3798","MOCC-001N-B","naive B-cells",0.00775054585174302,"Y"
"3799","MOCC-001N-B","Neurons",0,"Y"
"3800","MOCC-001N-B","Neutrophils",0.00819421508151025,"Y"
"3801","MOCC-001N-B","NK cells",0.00382971596085944,"Y"
"3802","MOCC-001N-B","NKT",0.0813396754147641,"Y"
"3803","MOCC-001N-B","Osteoblast",0,"Y"
"3804","MOCC-001N-B","pDC",0.126507663968672,"Y"
"3805","MOCC-001N-B","Pericytes",0.0842803200827539,"Y"
"3806","MOCC-001N-B","Plasma cells",0.0359625571091639,"Y"
"3807","MOCC-001N-B","Platelets",2.33316240386089e-18,"Y"
"3808","MOCC-001N-B","Preadipocytes",1.19079858580344e-17,"Y"
"3809","MOCC-001N-B","pro B-cells",0.0263409968166925,"Y"
"3810","MOCC-001N-B","Sebocytes",0.144401918958288,"Y"
"3811","MOCC-001N-B","Skeletal muscle",8.48561072725536e-20,"Y"
"3812","MOCC-001N-B","Smooth muscle",0.0158473030294087,"Y"
"3813","MOCC-001N-B","Tgd cells",0.00279721134030016,"Y"
"3814","MOCC-001N-B","Th1 cells",0.0728938258041395,"Y"
"3815","MOCC-001N-B","Th2 cells",0.243453591612701,"Y"
"3816","MOCC-001N-B","Tregs",0.0960014990371105,"Y"
"3817","MOCC-001N-B","ImmuneScore",0.366691912553647,"Y"
"3818","MOCC-001N-B","StromaScore",0.0151032245686287,"Y"
"3819","MOCC-001N-B","MicroenvironmentScore",0.381795137122276,"Y"
"3820","MOCC-001O-A","aDC",0.093603206044875,"Y"
"3821","MOCC-001O-A","Adipocytes",0.000399876199013016,"Y"
"3822","MOCC-001O-A","Astrocytes",0.0898029281179521,"Y"
"3823","MOCC-001O-A","B-cells",1.41714668665394e-18,"Y"
"3824","MOCC-001O-A","Basophils",0.0568504568632476,"Y"
"3825","MOCC-001O-A","CD4+ memory T-cells",0,"Y"
"3826","MOCC-001O-A","CD4+ naive T-cells",3.10231524770166e-18,"Y"
"3827","MOCC-001O-A","CD4+ T-cells",1.19343334415816e-18,"Y"
"3828","MOCC-001O-A","CD4+ Tcm",6.06987585527724e-19,"Y"
"3829","MOCC-001O-A","CD4+ Tem",0,"Y"
"3830","MOCC-001O-A","CD8+ naive T-cells",0.00839243166518378,"Y"
"3831","MOCC-001O-A","CD8+ T-cells",0,"Y"
"3832","MOCC-001O-A","CD8+ Tcm",1.14084494502156e-18,"Y"
"3833","MOCC-001O-A","CD8+ Tem",0,"Y"
"3834","MOCC-001O-A","cDC",0,"Y"
"3835","MOCC-001O-A","Chondrocytes",0.0331433707861914,"Y"
"3836","MOCC-001O-A","Class-switched memory B-cells",8.25659731077664e-05,"Y"
"3837","MOCC-001O-A","CLP",0.0263429019492354,"Y"
"3838","MOCC-001O-A","CMP",0,"Y"
"3839","MOCC-001O-A","DC",6.07897273420896e-21,"Y"
"3840","MOCC-001O-A","Endothelial cells",0.0237644422903178,"Y"
"3841","MOCC-001O-A","Eosinophils",2.46411163444315e-18,"Y"
"3842","MOCC-001O-A","Epithelial cells",0.60958302529337,"Y"
"3843","MOCC-001O-A","Erythrocytes",0,"Y"
"3844","MOCC-001O-A","Fibroblasts",0.0810498088824862,"Y"
"3845","MOCC-001O-A","GMP",0,"Y"
"3846","MOCC-001O-A","Hepatocytes",0.00208558101700107,"Y"
"3847","MOCC-001O-A","HSC",0.12304110401548,"Y"
"3848","MOCC-001O-A","iDC",5.36073073483526e-18,"Y"
"3849","MOCC-001O-A","Keratinocytes",0.327967759458636,"Y"
"3850","MOCC-001O-A","ly Endothelial cells",0.00526558928419954,"Y"
"3851","MOCC-001O-A","Macrophages",0.0374476369908463,"Y"
"3852","MOCC-001O-A","Macrophages M1",0.0416396108543316,"Y"
"3853","MOCC-001O-A","Macrophages M2",0.000527833631538098,"Y"
"3854","MOCC-001O-A","Mast cells",1.83614267224846e-19,"Y"
"3855","MOCC-001O-A","Megakaryocytes",0.000937667422046934,"Y"
"3856","MOCC-001O-A","Melanocytes",0.00274819536222141,"Y"
"3857","MOCC-001O-A","Memory B-cells",2.58379222482528e-18,"Y"
"3858","MOCC-001O-A","MEP",0.0430304123731976,"Y"
"3859","MOCC-001O-A","Mesangial cells",0.0315466121562318,"Y"
"3860","MOCC-001O-A","Monocytes",2.10847149017612e-18,"Y"
"3861","MOCC-001O-A","MPP",2.54045596887912e-19,"Y"
"3862","MOCC-001O-A","MSC",0.00429500572804528,"Y"
"3863","MOCC-001O-A","mv Endothelial cells",0.0144721370592294,"Y"
"3864","MOCC-001O-A","Myocytes",0.00745249488083944,"Y"
"3865","MOCC-001O-A","naive B-cells",4.24490061816116e-21,"Y"
"3866","MOCC-001O-A","Neurons",0.00100789786269713,"Y"
"3867","MOCC-001O-A","Neutrophils",0,"Y"
"3868","MOCC-001O-A","NK cells",7.44355427766226e-18,"Y"
"3869","MOCC-001O-A","NKT",0.0119576162239646,"Y"
"3870","MOCC-001O-A","Osteoblast",0.0242808620477969,"Y"
"3871","MOCC-001O-A","pDC",0.0241142930886342,"Y"
"3872","MOCC-001O-A","Pericytes",0.149082294003556,"Y"
"3873","MOCC-001O-A","Plasma cells",0.0122326066792537,"Y"
"3874","MOCC-001O-A","Platelets",3.63637090989085e-18,"Y"
"3875","MOCC-001O-A","Preadipocytes",0,"Y"
"3876","MOCC-001O-A","pro B-cells",0.0112696804947088,"Y"
"3877","MOCC-001O-A","Sebocytes",0.276787567993817,"Y"
"3878","MOCC-001O-A","Skeletal muscle",0.00232220108022375,"Y"
"3879","MOCC-001O-A","Smooth muscle",0.12833961820433,"Y"
"3880","MOCC-001O-A","Tgd cells",1.7699854465116e-18,"Y"
"3881","MOCC-001O-A","Th1 cells",0.066919994699669,"Y"
"3882","MOCC-001O-A","Th2 cells",0.210709656769399,"Y"
"3883","MOCC-001O-A","Tregs",1.12123092504126e-19,"Y"
"3884","MOCC-001O-A","ImmuneScore",0.0249650913272309,"Y"
"3885","MOCC-001O-A","StromaScore",0.0526070636859085,"Y"
"3886","MOCC-001O-A","MicroenvironmentScore",0.0775721550131393,"Y"
"3887","MOCC-001P-B","aDC",0.389507725287449,"Y"
"3888","MOCC-001P-B","Adipocytes",0.00232898414545801,"Y"
"3889","MOCC-001P-B","Astrocytes",0.165475464273776,"Y"
"3890","MOCC-001P-B","B-cells",0.0917468248543445,"Y"
"3891","MOCC-001P-B","Basophils",0,"Y"
"3892","MOCC-001P-B","CD4+ memory T-cells",0.0441821041785975,"Y"
"3893","MOCC-001P-B","CD4+ naive T-cells",1.49782305049401e-18,"Y"
"3894","MOCC-001P-B","CD4+ T-cells",0,"Y"
"3895","MOCC-001P-B","CD4+ Tcm",0,"Y"
"3896","MOCC-001P-B","CD4+ Tem",0.0336948473610628,"Y"
"3897","MOCC-001P-B","CD8+ naive T-cells",0.00436183244610411,"Y"
"3898","MOCC-001P-B","CD8+ T-cells",0.0270546748730161,"Y"
"3899","MOCC-001P-B","CD8+ Tcm",0.0786409025717507,"Y"
"3900","MOCC-001P-B","CD8+ Tem",0,"Y"
"3901","MOCC-001P-B","cDC",0.307213373693835,"Y"
"3902","MOCC-001P-B","Chondrocytes",0.0435989270076606,"Y"
"3903","MOCC-001P-B","Class-switched memory B-cells",0.0215312017247618,"Y"
"3904","MOCC-001P-B","CLP",0.0406568297811849,"Y"
"3905","MOCC-001P-B","CMP",1.93853464889292e-19,"Y"
"3906","MOCC-001P-B","DC",0.126004995264035,"Y"
"3907","MOCC-001P-B","Endothelial cells",0.0219473888279083,"Y"
"3908","MOCC-001P-B","Eosinophils",0,"Y"
"3909","MOCC-001P-B","Epithelial cells",0.611885488836279,"Y"
"3910","MOCC-001P-B","Erythrocytes",0.000827278147400286,"Y"
"3911","MOCC-001P-B","Fibroblasts",0.135693464156229,"Y"
"3912","MOCC-001P-B","GMP",0.0144433691498189,"Y"
"3913","MOCC-001P-B","Hepatocytes",0,"Y"
"3914","MOCC-001P-B","HSC",0.133711338794919,"Y"
"3915","MOCC-001P-B","iDC",0.707853936373064,"Y"
