"","Row.names","anno","logFC_RNA","pvalue_RNA","logFC_protein","pvalue_protein","group","size","alpha"
"2506","NBN",NA,0.0165448989983633,0.912877075995332,0.131903696573034,0.334406816728152,"stable",0.5,0.1
"2507","NCAPD2",NA,-0.199250774069948,0.531342028790543,0.353704801146067,0.169462686482797,"stable",0.5,0.1
"2508","NCAPD3",NA,-0.174381840571874,0.565875543456745,0.240369556373997,0.287366372365905,"stable",0.5,0.1
"2509","NCAPG",NA,0.241326212623576,0.393334297486643,0.303561979179775,0.274789118535267,"stable",0.5,0.1
"2510","NCAPG2",NA,-0.171671903246043,0.581643699127041,0.338771452876404,0.133418457628082,"stable",0.5,0.1
"2511","NCAPH",NA,0.367867520192692,0.151288717735476,-0.0718637534767255,0.626853249592891,"stable",0.5,0.1
"2512","NCBP1",NA,0.00606796145367094,0.967276667904741,0.0605738595441412,0.805215295518585,"stable",0.5,0.1
"2513","NCBP2",NA,0.153120332379322,0.466511122718903,0.125547621192616,0.994378305964523,"stable",0.5,0.1
"2514","NCCRP1",NA,0.179032265156944,0.768392852043636,0.25882947658427,0.816140656926524,"stable",0.5,0.1
"2515","NCEH1",NA,0.365729444584341,0.366153506482912,0.385385035033708,0.207237001791007,"stable",0.5,0.1
"2516","NCF2",NA,0.611710401539218,0.12130512820287,0.64396068670305,0.0109736656318549,"stable",0.5,0.1
"2517","NCK1",NA,0.375837211137792,0.2949868737816,0.229194549109149,0.14470772494323,"stable",0.5,0.1
"2518","NCK2",NA,-0.387774187103882,0.107008824319252,-0.212124754105939,0.268643561454823,"stable",0.5,0.1
"2519","NCKAP1",NA,-0.14327864280638,0.480044252171766,-0.226653397754414,0.0526724211109776,"stable",0.5,0.1
"2520","NCKAP1L",NA,0.550409862348235,0.148477473624407,0.713484708332263,0.00823748510654784,"stable",0.5,0.1
"2521","NCL",NA,-0.477958022383674,0.102809812397837,0.00117718065168543,0.597197091072,"stable",0.5,0.1
"2522","NCLN",NA,-0.272613211238768,0.382122711869592,0.0670545151139647,0.530608884364368,"stable",0.5,0.1
"2523","NCOA5",NA,-0.444966103440892,0.0595385001557624,-0.168520136024077,0.207237001791007,"stable",0.5,0.1
"2524","NCOA7",NA,0.00275710706929522,0.99520461322409,0.338469266269663,0.187649009987594,"stable",0.5,0.1
"2525","NCOR1",NA,0.00052881288091545,0.998806369432182,-0.160929593670947,0.597197091072,"stable",0.5,0.1
"2526","NCOR2",NA,-0.94335582861827,0.0161891189557152,-0.263889023340289,0.178383439622407,"stable",0.5,0.1
"2527","NCS1",NA,-0.793329337661602,0.0135028393427489,-0.280849920802568,0.281029982274631,"stable",0.5,0.1
"2528","NCSTN",NA,-0.55131482863777,0.039226123641922,0.167230927051364,0.293798473640879,"stable",0.5,0.1
"2529","NDC1",NA,0.00839335488281298,0.969425058204917,0.0230196751396469,0.893505111345828,"stable",0.5,0.1
"2530","NDC80",NA,0.566245862606065,0.0228757130345779,0.148743453823435,0.687970337840528,"stable",0.5,0.1
"2531","NDE1",NA,-0.32442573336817,0.279795650125846,0.0846225635393258,0.677627633048823,"stable",0.5,0.1
"2532","NDFIP1",NA,0.33571997895141,0.236051726866939,-0.060881219081862,0.871263677385501,"stable",0.5,0.1
"2533","NDRG1",NA,-0.668765899067684,0.176002470054281,-0.0974200258747994,0.667345336893643,"stable",0.5,0.1
"2534","NDRG2",NA,-0.17064343187094,0.639058917849597,-0.11389990529374,0.503271182564458,"stable",0.5,0.1
"2535","NDRG3",NA,-0.207608441869829,0.400043032677553,-0.0828188873739968,0.607011571232738,"stable",0.5,0.1
"2536","NDUFA10",NA,-0.30997685776123,0.168147642927629,-0.261954983054575,0.126279294462557,"stable",0.5,0.1
"2537","NDUFA11",NA,1.07120139015527,0.0250784988194268,-0.208166240041734,0.393912985760967,"stable",0.5,0.1
"2538","NDUFA12",NA,0.827137916399666,0.00611598659888933,-0.213108321566613,0.0769777642234162,"stable",0.5,0.1
"2539","NDUFA2",NA,1.41044497397132,0.0069578953770142,0.00816838689727123,0.893505111345828,"stable",0.5,0.1
"2540","NDUFA3",NA,0.418646897984344,0.152328855870717,0.0771044782150883,0.927019435030443,"stable",0.5,0.1
"2541","NDUFA4",NA,1.47726478973193,0.00918714118891021,0.113164737935795,0.459415457217255,"stable",0.5,0.1
"2542","NDUFA4L2",NA,-1.35913856816455,0.0485994258456665,-0.370436930341894,0.657125126178161,"stable",0.5,0.1
"2543","NDUFA5",NA,0.348296676678645,0.158906241417708,-0.500666238459069,0.0638755914030534,"stable",0.5,0.1
"2544","NDUFA6",NA,0.564639020839273,0.146338378759927,-0.598793870160514,0.112896700746205,"stable",0.5,0.1
"2545","NDUFA8",NA,0.539751799461931,0.085220055740135,0.258554895680578,0.0895003136797209,"stable",0.5,0.1
"2546","NDUFA9",NA,1.14141255205601,0.00997327874936254,-0.351487069799358,0.0723863149742441,"stable",0.5,0.1
"2547","NDUFAB1",NA,0.992103183961561,0.0325567303683782,0.123346098080257,0.751197080993893,"stable",0.5,0.1
"2548","NDUFAF2",NA,1.00048351309972,0.0188765324147641,-0.310656872861958,0.106638141562829,"stable",0.5,0.1
"2549","NDUFAF3",NA,-0.215953370045015,0.440124980408022,-0.0842304329277689,0.971897110391705,"stable",0.5,0.1
"2550","NDUFB10",NA,0.385050886028497,0.184800846975297,-0.152947682195827,0.363398114764611,"stable",0.5,0.1
"2551","NDUFB11",NA,0.260149180214329,0.398524085126464,0.0198790989470305,0.927019435030443,"stable",0.5,0.1
"2552","NDUFB3",NA,0.940605880122238,0.0420476893834606,-0.296217669725522,0.0477179425700044,"stable",0.5,0.1
"2553","NDUFB4",NA,0.291533805481856,0.300576768702173,-0.193165112077047,0.250776024271673,"stable",0.5,0.1
"2554","NDUFB5",NA,1.26531331195045,0.0144010862008459,-0.0824070670272873,0.539886125250341,"stable",0.5,0.1
"2555","NDUFB6",NA,0.990717242353845,0.0265275372718263,0.432735247565008,0.14470772494323,"stable",0.5,0.1
"2556","NDUFB7",NA,1.2774865924288,0.0150987195646441,0.248561970080257,0.30695037093587,"stable",0.5,0.1
"2557","NDUFB8",NA,0.853851072194681,0.0345145370267642,0.0087940057977528,0.893505111345828,"stable",0.5,0.1
"2558","NDUFB9",NA,1.23197139521943,0.00922966533785182,-0.127471503670947,0.657125126178161,"stable",0.5,0.1
"2559","NDUFC1",NA,0.359786993517831,0.196730733958583,-0.0640175869855538,0.667345336893643,"stable",0.5,0.1
"2560","NDUFC2",NA,0.287794873868162,0.382615968526186,-0.242963872537721,0.476696094272577,"stable",0.5,0.1
"2561","NDUFS1",NA,0.00686118703433193,0.974625756978319,-0.236987230725522,0.0526724211109776,"stable",0.5,0.1
"2562","NDUFS2",NA,-0.235742364316845,0.342296425360996,-0.103833883030498,0.657125126178161,"stable",0.5,0.1
"2563","NDUFS3",NA,0.787646419445158,0.0319224115500233,-0.241630171882825,0.256637318162585,"stable",0.5,0.1
"2564","NDUFS4",NA,0.7660693397381,0.0628909523458675,-0.375456063499197,0.30695037093587,"stable",0.5,0.1
"2565","NDUFS5",NA,0.252038197984783,0.379041653737109,-0.264876635516854,0.442491371739989,"stable",0.5,0.1
"2566","NDUFS6",NA,0.599745546609673,0.0109472770745201,-0.400157628390048,0.434164876240906,"stable",0.5,0.1
"2567","NDUFS8",NA,0.297302914283322,0.226844972003534,-0.0589967563756019,0.442491371739989,"stable",0.5,0.1
"2568","NDUFV1",NA,0.298987637737815,0.129130656078375,-0.248341089247191,0.173880329417869,"stable",0.5,0.1
"2569","NEBL",NA,0.648195305813949,0.0695187506808395,0.343247714030498,0.667345336893643,"stable",0.5,0.1
"2570","NECAP1",NA,0.306891449699751,0.15445904294165,-0.0900784500417336,0.49432678603428,"stable",0.5,0.1
"2571","NECAP2",NA,0.157454257821692,0.488796698381084,0.0313274148426966,0.904658441611206,"stable",0.5,0.1
"2572","NECTIN1",NA,-0.909184998348725,0.0598824189464394,-0.0446447573017656,0.949438223121912,"stable",0.5,0.1
"2573","NECTIN2",NA,-0.471633608171287,0.0876359465213615,-0.0966482858041734,0.657125126178161,"stable",0.5,0.1
"2574","NECTIN4",NA,-0.059421143402963,0.874463853701928,0.203753983335473,0.549243848253908,"stable",0.5,0.1
"2575","NEDD1",NA,0.220114505967427,0.228250632768011,-0.0654541768426966,0.512300342558165,"stable",0.5,0.1
"2576","NEDD4L",NA,0.210148636933483,0.516851050051518,0.226412589489567,0.0680215567269904,"stable",0.5,0.1
"2577","NEDD8",NA,0.956498861268464,0.00897341411803275,-0.0595247532616373,0.927019435030443,"stable",0.5,0.1
"2578","NEFL",NA,-1.83990959176559,0.0817315176172392,-0.239572360800963,0.729910538026043,"stable",0.5,0.1
"2579","NEK6",NA,-0.33179531635777,0.210746122753331,-0.0519300186035313,0.687970337840528,"stable",0.5,0.1
"2580","NEK7",NA,0.629226220990321,0.101211783674422,-0.0519300186035313,0.687970337840528,"stable",0.5,0.1
"2581","NEK9",NA,-0.154415054088882,0.45121130794572,-0.00815236514446227,0.971897110391705,"stable",0.5,0.1
"2582","NELFA",NA,-0.479417518066393,0.0587272530150294,-0.118035379150883,0.356006838046731,"stable",0.5,0.1
"2583","NELFB",NA,-0.184875587944702,0.36974191463481,-0.00674199394382025,0.783480294021477,"stable",0.5,0.1
"2584","NELFCD",NA,-0.175373563362801,0.417282466461903,0.0910969485955056,0.607011571232738,"stable",0.5,0.1
"2585","NEMF",NA,0.413424815489354,0.279487327659605,-0.00920268542857142,0.530608884364368,"stable",0.5,0.1
"2586","NENF",NA,0.908677165728848,0.0277639549441941,0.0827450132664526,0.549243848253908,"stable",0.5,0.1
"2587","NEO1",NA,-0.55634261635566,0.119167681507556,0.430494770847512,0.109732159220417,"stable",0.5,0.1
"2588","NES",NA,0.50820557327228,0.323136024616661,-0.205301713030498,0.512300342558165,"stable",0.5,0.1
"2589","NF1",NA,-0.314902174778763,0.169397395289123,-0.142128755656501,0.239335330794302,"stable",0.5,0.1
"2590","NF2",NA,-0.636851084191192,0.0348631809421609,0.472201421800963,0.12282308174933,"stable",0.5,0.1
"2591","NFAT5",NA,-0.47488636189518,0.192679530604222,0.0390020106966293,0.938222707982214,"stable",0.5,0.1
"2592","NFATC2IP",NA,0.160246904525883,0.493469859211075,0.180587708727127,0.751197080993893,"stable",0.5,0.1
"2593","NFIA",NA,-0.235187280472115,0.538407445649987,-0.234502056504013,0.356006838046731,"stable",0.5,0.1
"2594","NFIC",NA,-0.678022799208039,0.156379946417284,-0.356578909444623,0.0446374508408639,"stable",0.5,0.1
"2595","NFIX",NA,-0.982052131801631,0.0676331053068027,0.0753445241508828,0.657125126178161,"stable",0.5,0.1
"2596","NFKB1",NA,-0.483426905339649,0.058189634994179,-0.191390961038523,0.11613273099129,"stable",0.5,0.1
"2597","NFKB2",NA,-0.32867017973591,0.246341902269455,-0.0281176442776886,0.827101873001414,"stable",0.5,0.1
"2598","NFKBIA",NA,-0.187979611239604,0.405686215889093,0.0935863521348315,0.794327833636499,"stable",0.5,0.1
"2599","NFKBIB",NA,0.110776496559061,0.692544527295637,0.0673977851187801,0.860179893072024,"stable",0.5,0.1
"2600","NFU1",NA,0.959207832096166,0.0221047681949263,0.054375829929374,0.805215295518585,"stable",0.5,0.1
"2601","NFYA",NA,-0.23323434308598,0.210159711511861,0.15987723764366,0.370884666184327,"stable",0.5,0.1
"2602","NFYB",NA,0.322347205479391,0.078500250813884,0.10228634659069,0.827101873001414,"stable",0.5,0.1
"2603","NFYC",NA,-0.256086224172458,0.266370770580925,-0.133350170386838,0.626853249592891,"stable",0.5,0.1
"2604","NGLY1",NA,0.0264640788151997,0.861253089379318,-0.0267193023258427,0.646968643000891,"stable",0.5,0.1
"2605","NHLRC2",NA,-0.0517428189256545,0.754090344258515,-0.24762551170626,0.112896700746205,"stable",0.5,0.1
"2606","NHP2",NA,0.677060865288288,0.080868362207771,0.184267926656501,0.274789118535267,"stable",0.5,0.1
"2607","NIBAN1",NA,0.172772688547174,0.666661338635933,0.191488572611557,0.450908466600437,"stable",0.5,0.1
"2608","NIBAN2",NA,-0.641236294350695,0.0893208022628498,-0.094877196235955,0.994378305964523,"stable",0.5,0.1
"2609","NID1",NA,-0.344322069972237,0.454771405104366,-0.500396814520064,0.0868725152610425,"stable",0.5,0.1
"2610","NIF3L1",NA,0.575988914947922,0.0666141357044482,-0.0461521934365971,0.805215295518585,"stable",0.5,0.1
"2611","NIFK",NA,0.339966525140529,0.0788649203053466,-0.148028871189406,0.587455421893273,"stable",0.5,0.1
"2612","NIP7",NA,0.299535519259954,0.322916205503474,0.148333244601926,0.327398597440514,"stable",0.5,0.1
"2613","NIPBL",NA,0.118817911268597,0.700343013611692,-0.0512270086789727,0.772674676174112,"stable",0.5,0.1
"2614","NIPSNAP1",NA,-0.167426084732177,0.480882020243006,-0.0559112702600321,0.960663764547509,"stable",0.5,0.1
"2615","NIPSNAP2",NA,0.722400949496329,0.0575911807369016,-0.361469238651685,0.129810778800504,"stable",0.5,0.1
"2616","NIPSNAP3A",NA,0.956801751832893,0.0401855843248429,-0.277567267844302,0.14470772494323,"stable",0.5,0.1
"2617","NISCH",NA,-0.45307916017419,0.168611083018885,0.0140685798362761,0.949438223121912,"stable",0.5,0.1
"2618","NIT1",NA,0.232310484622674,0.31137816373621,-0.108362308149278,0.442491371739989,"stable",0.5,0.1
"2619","NIT2",NA,0.838866600428083,0.0334609448406588,-0.0314922043739968,0.677627633048823,"stable",0.5,0.1
"2620","NKAP",NA,0.57740168747101,0.0588699584076256,-0.253822360924559,0.239335330794302,"stable",0.5,0.1
"2621","NKRF",NA,0.394005267881356,0.126321764848538,0.581255460186196,0.0118913232985538,"stable",0.5,0.1
"2622","NLRP2",NA,-0.405980097201775,0.570921213117778,-0.100623403232745,0.616897443342454,"stable",0.5,0.1
"2623","NMD3",NA,0.52473470896608,0.116856542219878,0.132409198977528,0.212357965162677,"stable",0.5,0.1
"2624","NME1",NA,1.33781306976086,0.00639168145769246,-0.0820991219341894,0.783480294021477,"stable",0.5,0.1
"2625","NME3",NA,0.101107780924062,0.694513762188521,-0.219879577863563,0.256637318162585,"stable",0.5,0.1
"2626","NMI",NA,0.791406129673037,0.00977132822353541,0.57410417582504,0.0220278538692794,"double_sig",0.949687355607645,0.4
"2627","NMRAL1",NA,0.199271902150331,0.351971166489546,-0.0616190754831461,0.636877493993761,"stable",0.5,0.1
"2628","NMT1",NA,0.101411675779653,0.558732769265304,0.295420296611557,0.0638755914030534,"stable",0.5,0.1
"2629","NNMT",NA,1.26794163912679,0.027005952646082,0.23511026488122,0.740528976663858,"stable",0.5,0.1
"2630","NNT",NA,0.462685032851852,0.0940194777482435,0.155233903544141,0.103613676731624,"stable",0.5,0.1
"2631","NOB1",NA,-0.436389251153217,0.0714229761470273,-0.162044303829856,0.320486431707684,"stable",0.5,0.1
"2632","NOC2L",NA,-0.42657942363785,0.233392819871099,0.0795999075682183,0.597197091072,"stable",0.5,0.1
"2633","NOC3L",NA,0.250822841622696,0.107610264362531,-0.0512140819839486,0.893505111345828,"stable",0.5,0.1
"2634","NOL11",NA,0.240631236192607,0.216260135698971,0.0901207600770466,0.5214132595601,"stable",0.5,0.1
"2635","NOL6",NA,-0.0540392065932682,0.799746960599604,0.0419780752439807,0.729910538026043,"stable",0.5,0.1
"2636","NOL9",NA,-0.36706949181145,0.107034599518563,-0.172362657043339,0.370884666184327,"stable",0.5,0.1
"2637","NOLC1",NA,-0.0891912635611009,0.743420143067723,0.0224526643948635,0.5214132595601,"stable",0.5,0.1
"2638","NOM1",NA,0.184773846831539,0.49741235326093,-0.261636196131621,0.300326435429142,"stable",0.5,0.1
"2639","NONO",NA,-0.366631350196325,0.0567880420421215,0.0500000994221509,0.893505111345828,"stable",0.5,0.1
"2640","NOP56",NA,0.615930036127068,0.00880876956545212,-0.0624368351540931,0.549243848253908,"stable",0.5,0.1
"2641","NOP58",NA,0.00893970364161485,0.96203355458273,0.175837722839486,0.262593057137945,"stable",0.5,0.1
"2642","NOSIP",NA,0.60438370527615,0.0766859228704532,-0.0241147984077046,0.871263677385501,"stable",0.5,0.1
"2643","NOTCH1",NA,-0.844787740028682,0.0189567231102313,0.000556012866773675,0.904658441611206,"stable",0.5,0.1
"2644","NOTCH3",NA,-0.714401722133788,0.0689738107195182,-0.179560282110754,0.370884666184327,"stable",0.5,0.1
"2645","NPC1",NA,-0.184426270873918,0.431714479007578,0.231368120576244,0.0977694946785663,"stable",0.5,0.1
"2646","NPC2",NA,0.520523412725011,0.0798422681282318,0.0675492790433387,0.838096877912362,"stable",0.5,0.1
"2647","NPEPPS",NA,-0.168033892814057,0.347654065474697,-0.390732213882825,0.0189631948729365,"stable",0.5,0.1
"2648","NPL",NA,0.687052974354115,0.0212837101900719,1.0642890940931,0.00262489355376208,"double_sig",0.824463569224938,0.4
"2649","NPLOC4",NA,-0.263869640249058,0.278412608589161,-0.0405617308105939,0.687970337840528,"stable",0.5,0.1
"2650","NPM1",NA,0.52122605012523,0.0817509725241773,-0.0544902394044944,0.687970337840528,"stable",0.5,0.1
"2651","NPM3",NA,1.41196685515118,0.00473686274754966,0.0846095796725522,0.667345336893643,"stable",0.5,0.1
"2652","NPRL3",NA,-0.470163752823479,0.0535258955624752,0.449863641487961,0.11613273099129,"stable",0.5,0.1
"2653","NPTN",NA,0.213895433475596,0.375061995119682,-0.177260391346709,0.626853249592891,"stable",0.5,0.1
"2654","NQO1",NA,0.975343016871769,0.0807237880044484,-0.0388455564333868,0.761912955252238,"stable",0.5,0.1
"2655","NQO2",NA,0.2399228472406,0.403896714593103,0.0895516457030497,0.539886125250341,"stable",0.5,0.1
"2656","NR2C2AP",NA,0.452718301936235,0.15970338196296,0.020442664905297,0.882372801088799,"stable",0.5,0.1
"2657","NR2F2",NA,-0.184471377365875,0.667231205400017,-0.276506111929374,0.182972759221838,"stable",0.5,0.1
"2658","NR2F6",NA,-0.23369644600083,0.446983158876228,-0.0167974522921349,0.904658441611206,"stable",0.5,0.1
"2659","NR3C1",NA,0.494073210917868,0.0379104182608665,0.0347840821316212,0.434164876240906,"stable",0.5,0.1
"2660","NRBP1",NA,-0.249901299157776,0.151530250602965,-0.0277690553130016,0.783480294021477,"stable",0.5,0.1
"2661","NRDC",NA,-0.310025899537742,0.14412226836441,0.204897683664526,0.476696094272577,"stable",0.5,0.1
"2662","NRIP1",NA,-0.376837280404042,0.207788595967628,-0.0303474797239165,0.871263677385501,"stable",0.5,0.1
"2663","NRM",NA,0.125312855076736,0.708014114483576,-0.049426617375602,0.805215295518585,"stable",0.5,0.1
"2664","NRP1",NA,0.000953557559574583,0.997223658325867,0.0388033231910112,0.636877493993761,"stable",0.5,0.1
"2665","NRP2","morphogenesis",-1.33094687283892,0.000136918397985268,-0.755042344834671,0.0294690542487836,"double_sig",1.59713624740671,0.4
"2666","NSA2",NA,0.492823981586942,0.0625569543951274,0.300147375163724,0.160880737082072,"stable",0.5,0.1
"2667","NSDHL",NA,0.159699048318339,0.534196172678223,-0.348081635837881,0.0363844610577747,"stable",0.5,0.1
"2668","NSF",NA,-0.441429734842448,0.0565439697728035,-0.0074993501589085,0.882372801088799,"stable",0.5,0.1
"2669","NSFL1C",NA,0.101357441430426,0.622226935437494,-0.0497087979919743,0.530608884364368,"stable",0.5,0.1
"2670","NSL1",NA,0.736872757461913,0.0472275083769242,0.280713587738363,0.0843073571928418,"stable",0.5,0.1
"2671","NSMAF",NA,0.0834008356259932,0.671621512417452,-0.0356891964751204,0.816140656926524,"stable",0.5,0.1
"2672","NSMCE3",NA,0.114681463978137,0.647939741039303,0.242128978434992,0.239335330794302,"stable",0.5,0.1
"2673","NSUN2",NA,0.0495730524781869,0.865108242747829,0.14598075670947,0.274789118535267,"stable",0.5,0.1
"2674","NSUN4",NA,-0.0297468139872647,0.893746917982969,-0.305639967130016,0.0327708548731427,"stable",0.5,0.1
"2675","NSUN5",NA,0.319162097414519,0.0958879861523707,0.0386156278924558,0.740528976663858,"stable",0.5,0.1
"2676","NT5C",NA,0.613383539651979,0.0344481605231258,-0.00880444134831465,0.871263677385501,"stable",0.5,0.1
"2677","NT5C2",NA,-0.121400702274628,0.709890705473182,0.1317187030626,0.320486431707684,"stable",0.5,0.1
"2678","NT5C3A",NA,0.572906366848598,0.0170689620064839,0.36052460164687,0.222872813832662,"stable",0.5,0.1
"2679","NT5DC1",NA,0.00479402373298015,0.984821475379571,0.000504674556982332,0.805215295518585,"stable",0.5,0.1
"2680","NT5DC2",NA,0.00781176932779635,0.980146324823739,0.0571397015810594,0.761912955252238,"stable",0.5,0.1
"2681","NT5E",NA,-1.17074650407752,0.0180462306295076,-0.0535393141268057,0.434164876240906,"stable",0.5,0.1
"2682","NTAN1",NA,0.354718364393233,0.105931910046053,0.176213236446228,0.450908466600437,"stable",0.5,0.1
"2683","NTMT1",NA,0.414473672820085,0.157031006125999,-0.187067136263242,0.425929640351565,"stable",0.5,0.1
"2684","NTPCR",NA,0.780832747538201,0.0828896402662965,-0.180989830460674,0.239335330794302,"stable",0.5,0.1
"2685","NUB1",NA,0.259420019031129,0.11139676500223,-0.0558718080192616,0.971897110391705,"stable",0.5,0.1
"2686","NUBP2",NA,0.296242224959124,0.295599888816494,0.114228908561798,0.256637318162585,"stable",0.5,0.1
"2687","NUCB1",NA,-0.300226571938409,0.339618336348752,-0.13389415552809,0.468011596582261,"stable",0.5,0.1
"2688","NUCB2",NA,0.146464022400104,0.594600218990331,0.00295465167576245,0.587455421893273,"stable",0.5,0.1
"2689","NUCKS1",NA,0.255625884693134,0.286793867910255,-0.38490417512199,0.192412892515574,"stable",0.5,0.1
"2690","NUDC",NA,-0.2477658683487,0.281224606229922,0.103443111749599,0.250776024271673,"stable",0.5,0.1
"2691","NUDCD1",NA,0.651807308523647,0.0300621155307029,0.0364896993483146,0.698371740555841,"stable",0.5,0.1
"2692","NUDCD2",NA,0.516729488705773,0.0923882486486848,-0.157422822314607,0.187649009987594,"stable",0.5,0.1
"2693","NUDCD3",NA,-0.199854074280846,0.195419665856101,0.194889864046549,0.425929640351565,"stable",0.5,0.1
"2694","NUDT1",NA,0.781604774308884,0.00284750285461866,0.202448831057785,0.228267785149198,"stable",0.5,0.1
"2695","NUDT12",NA,0.404069425858329,0.322107998722561,-0.201683411614767,0.348711072420236,"stable",0.5,0.1
"2696","NUDT16",NA,-0.0651821160831904,0.816518153399369,0.0838884159598716,0.549243848253908,"stable",0.5,0.1
"2697","NUDT16L1",NA,-0.037626231624492,0.914685395592586,-0.136851375603531,0.393912985760967,"stable",0.5,0.1
"2698","NUDT2",NA,1.24640394117184,0.00595604467133349,0.245758099380417,0.129810778800504,"stable",0.5,0.1
"2699","NUDT21",NA,0.0531366672282764,0.753789174312999,0.186425579971108,0.348711072420236,"stable",0.5,0.1
"2700","NUDT4",NA,-0.331548907424483,0.13759226692072,-0.00421943861155699,0.783480294021477,"stable",0.5,0.1
"2701","NUDT5",NA,0.243365581255007,0.245181677480413,0.0991178878491172,0.607011571232738,"stable",0.5,0.1
"2702","NUF2",NA,1.24904986334802,0.00174743064848529,0.565022076325843,0.0220278538692794,"double_sig",1.49885983601763,0.4
"2703","NUFIP2",NA,-0.192372784491882,0.300514267565847,-0.276744804585875,0.245008823079876,"stable",0.5,0.1
"2704","NUMA1",NA,-0.792778605693888,0.0776046559136297,-0.00824698262760835,0.960663764547509,"stable",0.5,0.1
"2705","NUMB",NA,-0.077804915684772,0.526612740560745,-0.0282287362712681,0.915830612892916,"stable",0.5,0.1
"2706","NUP107",NA,0.269053560912191,0.0768646381859476,-0.0477894025088283,0.386142441588493,"stable",0.5,0.1
"2707","NUP133",NA,0.0271534704741028,0.891236467302851,0.135453181574639,0.197265085405887,"stable",0.5,0.1
"2708","NUP153",NA,0.0270212178923237,0.910034907983309,0.113988536484751,0.386142441588493,"stable",0.5,0.1
"2709","NUP155",NA,0.196909831477564,0.348829625958269,-0.0193888181460674,0.994378305964523,"stable",0.5,0.1
"2710","NUP160",NA,0.101652149120558,0.672649623077677,0.0312455480898876,0.971897110391705,"stable",0.5,0.1
"2711","NUP188",NA,-0.502018473604001,0.184087710220975,-0.0666651461300161,0.356006838046731,"stable",0.5,0.1
"2712","NUP205",NA,-0.0115812059555831,0.956004022844877,-0.0104065508523274,0.751197080993893,"stable",0.5,0.1
"2713","NUP210",NA,0.15140074402331,0.694839894894245,0.391830880930979,0.0680215567269904,"stable",0.5,0.1
"2714","NUP214",NA,-0.0137212433188097,0.946064518696,-0.0606877969341894,0.719343632342119,"stable",0.5,0.1
"2715","NUP35",NA,0.510199560283849,0.0707065366904824,0.0670296725024077,0.587455421893273,"stable",0.5,0.1
"2716","NUP37",NA,0.659549144104345,0.0511221742764058,0.127882878688604,0.250776024271673,"stable",0.5,0.1
"2717","NUP43",NA,0.0450235948891367,0.839216101903101,-0.0141818546227929,0.893505111345828,"stable",0.5,0.1
"2718","NUP50",NA,-0.20024035593441,0.379118810140757,-0.00637677126966296,0.530608884364368,"stable",0.5,0.1
"2719","NUP54",NA,0.32416895717092,0.192634695507008,-0.103108248841091,0.178383439622407,"stable",0.5,0.1
"2720","NUP58",NA,0.109113677832413,0.558640129124223,-0.0935245875634029,0.459415457217255,"stable",0.5,0.1
"2721","NUP62",NA,-0.0150894248745931,0.954852420763281,0.0582305105104334,0.646968643000891,"stable",0.5,0.1
"2722","NUP85",NA,0.34212204588376,0.0794033302380454,0.101563785149278,0.568195995424112,"stable",0.5,0.1
"2723","NUP88",NA,0.0533840182032048,0.800413711295812,0.0885127025858748,0.320486431707684,"stable",0.5,0.1
"2724","NUP93",NA,0.142869693805405,0.365841110671909,-0.012072512788122,0.657125126178161,"stable",0.5,0.1
"2725","NUP98",NA,-0.367880025829678,0.074625186024216,-0.00304028874638845,0.70883009739768,"stable",0.5,0.1
"2726","NUTF2",NA,0.553453823445876,0.0530357079298151,-0.117734601670947,0.607011571232738,"stable",0.5,0.1
"2727","NXF1",NA,-0.316264721957628,0.205803154882807,0.132159294138042,0.228267785149198,"stable",0.5,0.1
"2728","NXN",NA,-0.442462843755419,0.16904537083988,-0.315874593723917,0.187649009987594,"stable",0.5,0.1
"2729","NXT1",NA,0.689984418593394,0.129912632632413,0.121479927735152,0.348711072420236,"stable",0.5,0.1
"2730","NXT2",NA,0.563327444246416,0.079169820994869,0.10912959082504,0.401777444378686,"stable",0.5,0.1
"2731","OAF",NA,-0.695996088931015,0.0520341316467424,0.0911667574494383,0.893505111345828,"stable",0.5,0.1
"2732","OARD1",NA,0.103244335713553,0.455471134879106,-0.101680372333868,0.268643561454823,"stable",0.5,0.1
"2733","OAS1",NA,0.896724937404599,0.00679906935024475,0.476718266372392,0.0895003136797209,"stable",0.5,0.1
"2734","OAS2","Immunity",0.894860142488224,0.0243566350530661,0.728886646924559,0.00726487207393513,"double_sig",1.07383217098587,0.4
"2735","OAS3",NA,0.385545535954157,0.409527626891061,0.678472882431782,0.00790105134846628,"stable",0.5,0.1
"2736","OASL",NA,1.31756376339663,0.00818999410008934,0.424368645394864,0.250776024271673,"stable",0.5,0.1
"2737","OAT",NA,-0.00275281950047801,0.991118738826087,0.119110281536116,0.794327833636499,"stable",0.5,0.1
"2738","OBSL1",NA,-0.502950665205223,0.252866551591911,-0.0135391655922953,0.904658441611206,"stable",0.5,0.1
"2739","OCIAD1",NA,0.0952111195222042,0.680384719785621,-0.30507525312199,0.485468116473149,"stable",0.5,0.1
"2740","OCIAD2",NA,0.385185816013239,0.396085141585966,-0.683928151205457,0.11613273099129,"stable",0.5,0.1
"2741","OCRL",NA,-0.259102158796918,0.208684976486778,-0.0428173677800963,0.740528976663858,"stable",0.5,0.1
"2742","ODR4",NA,0.261687120180568,0.181511348027687,-0.0110580691332263,0.783480294021477,"stable",0.5,0.1
