"","logFC","AveExpr","t","P.Value","adj.P.Val","B","log2FoldChange"
"LLPH",-0.124169829216086,4.58288134922925,-0.714158576929766,0.476852566351166,0.997471642117875,-5.83120386568865,0.124169829216086
"KLKP1",0.0300598840772717,0.058052409825274,0.714129650635799,0.47687037003247,0.997471642117875,-5.83122354565433,-0.0300598840772717
"CRYGN",0.149465431975158,0.746501075822933,0.714043171355012,0.476923598880979,0.997471642117875,-5.83128237701672,-0.149465431975158
"ZDHHC20",-0.201971271243734,4.87815075233784,-0.714001766333469,0.476949085248789,0.997471642117875,-5.83131054212281,0.201971271243734
"KCNH7",-0.00863624493154476,0.0115023893698926,-0.713791037232244,0.477078808771266,0.997471642117875,-5.83145386220666,0.00863624493154476
"KCNB1",-0.0390489163256401,0.0810738661681198,-0.713767722108505,0.477093162621323,0.997471642117875,-5.83146971660826,0.0390489163256401
"LINC02042",-0.0220304853297299,0.030740111462597,-0.71371955980801,0.477122814283112,0.997471642117875,-5.83150246559351,0.0220304853297299
"GABRA1",-0.0145223319812215,0.0151312471150923,-0.713717513656942,0.477124074041708,0.997471642117875,-5.83150385686926,0.0145223319812215
"VSX2",-0.0259309627855115,0.0291973843632996,-0.713682471993462,0.477145648511293,0.997471642117875,-5.83152768275599,0.0259309627855115
"SLC22A14",-0.0694382337235446,0.0938736418897467,-0.713568718671269,0.47721568795324,0.997471642117875,-5.83160501910646,0.0694382337235446
"FAM204A",-0.197237786070176,5.74563299508651,-0.713566801442451,0.477216868465634,0.997471642117875,-5.83160632244945,0.197237786070176
"RASA4",-0.269488673795832,2.61768143687222,-0.713565064099989,0.477217938216399,0.997471642117875,-5.83160750350169,0.269488673795832
"TK1",-0.289165212967348,6.53886951483053,-0.71342424156771,0.477304652675837,0.997471642117875,-5.83170322575609,0.289165212967348
"TMEM255B",-0.209635357453978,2.01525349104863,-0.713389781273053,0.477325873666352,0.997471642117875,-5.83172664684026,0.209635357453978
"LOC102724919",-0.0858888233003494,0.403942896565493,-0.713319909953729,0.477368902725689,0.997471642117875,-5.83177413174213,0.0858888233003494
"RFC3",-0.201938522135415,3.59235551888889,-0.713303780459818,0.477378836105423,0.997471642117875,-5.83178509277427,0.201938522135415
"RAX",-0.0881299217852225,0.12701143415336,-0.71326113331561,0.477405100984269,0.997471642117875,-5.83181407308042,0.0881299217852225
"GPRC5B",0.287192221490627,1.85115988165481,0.713144505285728,0.477476932193855,0.997471642117875,-5.83189331737384,-0.287192221490627
"ASNSD1",-0.149019712577839,4.65962576364949,-0.713081336163384,0.477515840566595,0.997471642117875,-5.83193623303017,0.149019712577839
"LINC01290",-0.0682342915302611,0.14294754482429,-0.713080825732028,0.477516154968726,0.997471642117875,-5.83193657979025,0.0682342915302611
"CAP2",0.194917547053544,1.6366109833931,0.713079359186355,0.477517058293739,0.997471642117875,-5.83193757608246,-0.194917547053544
"MECR",0.198901385802125,4.41901663717311,0.713001507611478,0.477565012663666,0.997492520688007,-5.83199046134409,-0.198901385802125
"LAMB1",0.304125940905688,4.12815878448982,0.7128954387903,0.477630352365547,0.997496268277808,-5.83206250563983,-0.304125940905688
"FER1L6-AS2",-0.0280732726470471,0.032906530718953,-0.712875353654525,0.477642725616092,0.997496268277808,-5.83207614671581,0.0280732726470471
"KCNQ5-IT1",-0.0324806959481864,0.029829210564661,-0.712736496795902,0.477728271890125,0.997542054525466,-5.83217044272413,0.0324806959481864
"SETD5",0.214918735111991,3.52715526707594,0.712705172154835,0.477747571402646,0.997542054525466,-5.83219171239654,-0.214918735111991
"LINC01018",-0.184831103840286,0.537153452721215,-0.71264118024946,0.477786998981022,0.997542054525466,-5.83223516051935,0.184831103840286
"DOK3",-0.214277024420486,2.17760133797542,-0.71248716600625,0.47788189977681,0.997542054525466,-5.83233971464231,0.214277024420486
"FADS1",0.301477891503742,2.90005078083092,0.712438446001172,0.47791192234358,0.997542054525466,-5.83237278405612,-0.301477891503742
"SDHAP2",-0.287785188217978,5.16782734251228,-0.712409375184171,0.477929837055445,0.997542054525466,-5.83239251523164,0.287785188217978
"KIR2DL4",-0.197452355763461,0.745981125894363,-0.712257845899939,0.478023222080756,0.997542054525466,-5.83249534949696,0.197452355763461
"ATG3",-0.180262793303109,6.05222999341755,-0.712225552901796,0.478043125038146,0.997542054525466,-5.83251726211266,0.180262793303109
"HNRNPKP3",-0.0315983800008498,0.0290189204089437,-0.712030983500756,0.478163052612425,0.997542054525466,-5.83264926760049,0.0315983800008498
"LCA5L",0.166240764126252,1.03223737498192,0.712019214479919,0.47817030726981,0.997542054525466,-5.83265725114122,-0.166240764126252
"BRD4",0.361446546498438,4.04780606360237,0.711899125582581,0.478244335935544,0.997542054525466,-5.83273870624439,-0.361446546498438
"LOC220729",-0.18210133230537,2.58906377117664,-0.711863483081537,0.478266308939453,0.997542054525466,-5.83276287958288,0.18210133230537
"ANXA6",0.288571690469317,4.43925442129084,0.711854519900287,0.478271834678492,0.997542054525466,-5.83276895837349,-0.288571690469317
"TMED10",0.216477214997754,7.08942217315105,0.711848224657575,0.478275715673121,0.997542054525466,-5.83277322773452,-0.216477214997754
"H2BC5",0.299277938222174,4.55431024108752,0.711845153900856,0.478277608790005,0.997542054525466,-5.83277531027277,-0.299277938222174
"FAM71D",-0.0168712448248123,0.0190651443739138,-0.711800567632679,0.47830509662567,0.997542054525466,-5.83280554696798,0.0168712448248123
"SNTG2",-0.0878209849960793,0.213789077703611,-0.71179263241488,0.478309988850783,0.997542054525466,-5.83281092813168,0.0878209849960793
"TTC24",-0.0717603499133191,0.265791594582867,-0.711679070011348,0.478380005452905,0.997564651432652,-5.83288793248325,0.0717603499133191
"CTAG2",-0.153569658450165,0.141033359801172,-0.711540720564604,0.478465312126902,0.997564651432652,-5.83298172800412,0.153569658450165
"PIGO",0.152509594140224,3.47660290379634,0.711412540737537,0.478544355716601,0.997564651432652,-5.83306861282464,-0.152509594140224
"ZNF484",-0.118126296285943,1.34835022437492,-0.711368221291627,0.478571687506927,0.997564651432652,-5.83309865051084,0.118126296285943
"DARS1",0.158194918062484,5.34412839888066,0.711337897755127,0.478590388522722,0.997564651432652,-5.83311920134567,-0.158194918062484
"OR52J3",-0.0347348421227842,0.0318993448066386,-0.711310483258633,0.478607295835425,0.997564651432652,-5.83313777992327,0.0347348421227842
"MORF4L1",0.194377152394329,7.76663582661323,0.711245002327672,0.478647681160019,0.997564651432652,-5.83318215294292,-0.194377152394329
"TTC23",0.202178861509311,2.53307762938137,0.711214753620137,0.478666337670477,0.997564651432652,-5.83320264955377,-0.202178861509311
"BEST1",-0.116802852211171,1.12404044622952,-0.711155721229256,0.478702748269548,0.997564651432652,-5.8332426475878,0.116802852211171
"TAGLN3",-0.0893568914272201,0.182656244900108,-0.711085282622533,0.478746196120898,0.997564651432652,-5.83329036972992,0.0893568914272201
"SFTA3",-0.042619671910635,0.0391405150199709,-0.711040073960745,0.478774082822329,0.997564651432652,-5.83332099612612,0.042619671910635
"KMT2A",0.225063040024205,2.06825493082076,0.710985489990533,0.478807753829164,0.997564651432652,-5.83335797121476,-0.225063040024205
"CTXN3",0.0260564598301431,0.0455652822862416,0.710957444644861,0.47882505456604,0.997564651432652,-5.83337696799244,-0.0260564598301431
"CAPN10-DT",-0.0535836728066487,0.342905380280092,-0.710913293550515,0.478852291390954,0.997564651432652,-5.83340687264813,0.0535836728066487
"EFNA2",-0.129094234564211,0.282254372381794,-0.710759742328693,0.478947023881898,0.99768290872521,-5.8335108624814,0.129094234564211
"ZNF416",0.156882074884982,1.65394554125321,0.710678763768929,0.478996987296556,0.997707897287484,-5.83356569482246,-0.156882074884982
"LYPLA1",-0.287688976298076,6.40421420280015,-0.710572338466804,0.479062655634253,0.997765591246485,-5.83363774830849,0.287688976298076
"LZTFL1",0.204040132662195,2.92382556445983,0.710473261720426,0.47912379412842,0.997813842297243,-5.83370481698391,-0.204040132662195
"UBN1",0.295554048715788,2.72809350805633,0.710070951597647,0.479372096975837,0.998251839633176,-5.83397706039112,-0.295554048715788
"DEDD2",0.178874551971925,4.66612406862458,0.709879757979323,0.479490125267076,0.998352462319477,-5.83410638771831,-0.178874551971925
"SCG3",-0.016723780578378,0.0472067899922947,-0.709854817868776,0.479505522567757,0.998352462319477,-5.83412325518637,0.016723780578378
"SOS1",0.208830740442391,1.98527844435069,0.709748567115556,0.479571121770164,0.998352462319477,-5.83419510801102,-0.208830740442391
"LEPROT",-0.239962658702997,5.46503864828382,-0.709746318295481,0.479572510245147,0.998352462319477,-5.83419662867655,0.239962658702997
"HTR3B",0.0126686701846426,0.0200616203608068,0.70968498958892,0.479610376905437,0.998352462319477,-5.83423809767653,-0.0126686701846426
"CBLN2",0.0404705647606642,0.0836261919886808,0.709617817175573,0.479651853591924,0.99835971553969,-5.83428351398383,-0.0404705647606642
"SLC17A9",-0.215972468012867,1.45687122970684,-0.709520565097837,0.479711906972001,0.998405630556806,-5.83434926008304,0.215972468012867
"EIF3C",0.303382251052821,7.93648436498755,0.709438266572896,0.479762729752844,0.998432328537675,-5.83440489005006,-0.303382251052821
"SNORA73A",-0.822919832792179,3.47502399824376,-0.709316110360007,0.479838171821907,0.998434127669139,-5.83448745018867,0.822919832792179
"SLC35G6",-0.0611904459135981,0.0649939734580965,-0.709102301864145,0.479970232948929,0.998434127669139,-5.83463192032393,0.0611904459135981
"LOC100506274",-0.0784616523006755,0.125555197454282,-0.709077811855749,0.479985360751881,0.998434127669139,-5.83464846544243,0.0784616523006755
"TBC1D23",-0.196386480231014,4.53915245391683,-0.709058724364541,0.479997151531422,0.998434127669139,-5.83466136030147,0.196386480231014
"LOC101927392",-0.0141135291396512,0.0217600702983493,-0.708945414918561,0.480067148667956,0.998434127669139,-5.83473790123575,0.0141135291396512
"GATA5",-0.0740153246250696,0.137976456461872,-0.708813845776673,0.480148432859603,0.998434127669139,-5.83482676147882,0.0740153246250696
"NHP2",-0.236395850241641,7.78082885047048,-0.708738427925446,0.480195029888516,0.998434127669139,-5.83487769044851,0.236395850241641
"KRT33A",0.143249484946765,0.457642712529204,0.708724819343759,0.480203438237107,0.998434127669139,-5.83488687962561,-0.143249484946765
"PBX4",-0.198054202940228,1.85787372952053,-0.70866009950239,0.480243427868774,0.998434127669139,-5.83493057922575,0.198054202940228
"CRHR2",-0.0380302648060076,0.0542324524782564,-0.708549489854253,0.480311776542059,0.998434127669139,-5.83500525502674,0.0380302648060076
"IL10RA",-0.279442818593542,2.43711179125709,-0.708432985557439,0.480383773499538,0.998434127669139,-5.8350838980094,0.279442818593542
"TMEM221",0.0681680455945528,0.276585054445038,0.708362534211177,0.480427313698162,0.998434127669139,-5.83513144802343,-0.0681680455945528
"PKDCC",0.347992475063797,2.29914226134483,0.708335694551328,0.480443901665029,0.998434127669139,-5.83514956179393,-0.347992475063797
"DMBT1P1",-0.0254222435912905,0.0233469584001648,-0.708164287224416,0.48054984562005,0.998434127669139,-5.83526522656947,0.0254222435912905
"GTF2A1",0.172694201021787,2.71903270354171,0.70815430881474,0.480556013503632,0.998434127669139,-5.83527195909573,-0.172694201021787
"LINC02405",-0.0305078566811917,0.0350903604468904,-0.708148996931976,0.480559296917907,0.998434127669139,-5.8352755430344,0.0305078566811917
"FUCA1",0.25312877571556,4.24610508581721,0.708127752491057,0.480572428789026,0.998434127669139,-5.83528987643836,-0.25312877571556
"PRR18",-0.0956574037125743,0.135159786789838,-0.708100408066155,0.480589331548401,0.998434127669139,-5.83530832481217,0.0956574037125743
"MTRF1",-0.162458818207718,2.9945096606832,-0.708081281282918,0.480601154827277,0.998434127669139,-5.8353212285977,0.162458818207718
"PRR32",-0.0638119197063475,0.0724816974523815,-0.707928444665141,0.480695637025898,0.998434127669139,-5.83542432664826,0.0638119197063475
"SLC8A1",0.139664216752008,0.609995583813208,0.707895335988184,0.480716105861206,0.998434127669139,-5.83544665766247,-0.139664216752008
"ARMH2",-0.0146991063659341,0.0134991793156537,-0.707744895161814,0.480809119229996,0.998434127669139,-5.83554811340584,0.0146991063659341
"LOC105378208",-0.00619231966541075,0.00568682418252008,-0.70759664851331,0.480900785738012,0.998434127669139,-5.83564806855334,0.00619231966541075
"MCM3",0.280363104136561,4.8389743264084,0.707527541420331,0.480943520569732,0.998434127669139,-5.83569465686045,-0.280363104136561
"SPATA21",-0.0217387786193796,0.0217585960685028,-0.70750700398568,0.480956221028594,0.998434127669139,-5.83570850123328,0.0217387786193796
"METTL7B",0.175392802767776,0.588195627608581,0.70742347502,0.481007877696784,0.998434127669139,-5.83576480437138,-0.175392802767776
"TRIM49D2",-0.0222379108145455,0.0204225711562152,-0.7073758037434,0.481037360333969,0.998434127669139,-5.83579693449859,0.0222379108145455
"SPEM1",-0.0149351669934296,0.0137159696878435,-0.707339946463059,0.481059537180395,0.998434127669139,-5.83582110065857,0.0149351669934296
"WDR34",0.23058302043531,5.80510957029815,0.70731205841911,0.481076785640879,0.998434127669139,-5.83583989508159,-0.23058302043531
"LINC02028",0.237851815899377,0.726415374083675,0.707282433403692,0.481095108774468,0.998434127669139,-5.8358598592885,-0.237851815899377
"VGLL1",-0.426462345599868,1.52552633638641,-0.707265263019401,0.481105728869481,0.998434127669139,-5.83587142997915,0.426462345599868
"GGA3",0.229764586120569,2.78483294781,0.707246353129451,0.481117425020256,0.998434127669139,-5.83588417255744,-0.229764586120569
"DHX40",0.192067434429282,3.6652998294054,0.707185517872897,0.481155053927852,0.998434127669139,-5.83592516458823,-0.192067434429282
"RAB9A",0.171468816738672,4.60707952542591,0.707184823982302,0.481155483134822,0.998434127669139,-5.83592563212568,-0.171468816738672
"LINC01586",-0.0533217815169951,0.0525401270504082,-0.7071422519792,0.481181816510046,0.998434127669139,-5.83595431590327,0.0533217815169951
"DLGAP2",-0.0627551868576196,0.0875555477281969,-0.707061541328763,0.481231743147494,0.998434127669139,-5.8360086917035,0.0627551868576196
"OLFM1",0.413419229310245,2.68203793617238,0.70705534318196,0.48123557736496,0.998434127669139,-5.83601286722065,-0.413419229310245
"KRT35",-0.00346416430211218,0.00318137537949078,-0.706928058848921,0.481314320088687,0.998434127669139,-5.83609860708912,0.00346416430211218
"LGALS9B",0.236332458547246,1.0104974924336,0.706872488092284,0.481348700416005,0.998434127669139,-5.83613603526093,-0.236332458547246
"GCNT4",0.119682843039136,0.843960039691832,0.706843503670182,0.481366632938678,0.998434127669139,-5.83615555577527,-0.119682843039136
"ZNF182",0.136639574850313,1.14584824157382,0.706834143014354,0.481372424410349,0.998434127669139,-5.83616185984832,-0.136639574850313
"LINC02388",-0.0725261154841208,0.0945501163580601,-0.706752682576447,0.481422825904419,0.998434127669139,-5.8362167171068,0.0725261154841208
"SEZ6L2",0.313994649301939,2.23728848754668,0.706747225431147,0.481426202473162,0.998434127669139,-5.83622039184548,-0.313994649301939
"TOR3A",0.223098780405837,5.39061258932616,0.706654655028001,0.481483481727394,0.998434127669139,-5.83628272273228,-0.223098780405837
"LINC02619",-0.0500842966052932,0.0459957825966978,-0.706648195359961,0.4814874788795,0.998434127669139,-5.83628707195102,0.0500842966052932
"SLITRK3",0.0473963139974744,0.0851223284520377,0.706609591287659,0.481511366921037,0.998434127669139,-5.83631306280042,-0.0473963139974744
"IGSF21",0.138532689861416,0.453084578992867,0.706398928966921,0.481641735439793,0.998625652823646,-5.83645487005192,-0.138532689861416
"LOC105373100",-0.0108229509490336,0.00993944474911251,-0.706289713565175,0.481709331140881,0.998669011476354,-5.8365283718901,0.0108229509490336
"RPGRIP1L",-0.173494040648269,2.05916543581345,-0.706242336370941,0.481738655509333,0.998669011476354,-5.83656025319053,0.173494040648269
"NRG3",0.0108488266111799,0.023054646303606,0.70612359871364,0.481812153152396,0.998678448872652,-5.83664014543874,-0.0108488266111799
"MAPRE2",0.247046877644467,1.95140868976655,0.706110131108174,0.48182048988167,0.998678448872652,-5.83664920623443,-0.247046877644467
"SDR16C5",-0.355475892385292,3.89157341206196,-0.705939220959188,0.481926293758417,0.998678448872652,-5.83676417707689,0.355475892385292
"GPR149",-0.00948407907350302,0.0122810125614869,-0.70588604368961,0.481959216371105,0.998678448872652,-5.83679994368151,0.00948407907350302
"VTA1",0.16195990385068,4.82460219813636,0.705862081715111,0.481974051890146,0.998678448872652,-5.83681605944213,-0.16195990385068
"CDC34",0.16388522855162,5.4454354181154,0.705839714582934,0.48198790022594,0.998678448872652,-5.83683110209426,-0.16388522855162
"FAM223B",-0.102919223286,0.426847833146299,-0.705805250914129,0.482009238414333,0.998678448872652,-5.83685427915298,0.102919223286
"COX5A",-0.196737555762825,8.49991825883697,-0.705702686573241,0.482072744236073,0.998731281380915,-5.83692324776772,0.196737555762825
"JMJD1C",-0.178289948835168,4.35993820769577,-0.705611923319679,0.482128946910387,0.998750954434695,-5.83698427256148,0.178289948835168
"MIR1-1HG",-0.0199121453833996,0.0182866641276119,-0.705473066723982,0.48221493707958,0.998750954434695,-5.83707761795186,0.0199121453833996
"RETN",-0.421654972132699,1.67278452687321,-0.705402071987837,0.482258905488901,0.998750954434695,-5.83712533665341,0.421654972132699
"EIF4E3",-0.188729747979884,2.64559763546865,-0.705371758999397,0.482277679581565,0.998750954434695,-5.83714570990617,0.188729747979884
"TFDP3",-0.0528554689439435,0.0521118808098506,-0.705300151488898,0.482322030689174,0.998750954434695,-5.83719383362236,0.0528554689439435
"MCM3AP-AS1",-0.123343345362084,1.14257479301816,-0.705215679874525,0.482374352253112,0.998750954434695,-5.83725059642631,0.123343345362084
"LMNB1",0.340964087183585,4.12689194195724,0.705154379240701,0.482412323715773,0.998750954434695,-5.83729178470191,-0.340964087183585
"ERCC6L2",0.117898094130452,1.71662624463242,0.705073763176324,0.482462262250682,0.998750954434695,-5.8373459457433,-0.117898094130452
"ZBTB43",0.211547665276086,1.51230328737488,0.705047340673595,0.482478630590375,0.998750954434695,-5.83736369608655,-0.211547665276086
"CTSF",0.231788701891641,4.37615933110711,0.705039029402366,0.482483779360216,0.998750954434695,-5.83736927937002,-0.231788701891641
"LOC107985579",0.0330463393722604,0.0471424989991685,0.705012332030264,0.482500318386044,0.998750954434695,-5.83738721348998,-0.0330463393722604
"SSNA1",-0.177778546892154,7.03130435456743,-0.704875453809417,0.482585119378122,0.998776364869869,-5.83747915170475,0.177778546892154
"TMPRSS11A",0.630846444694169,3.21719940584317,0.704869819156193,0.482588610425174,0.998776364869869,-5.83748293600407,-0.630846444694169
"ZNF878",-0.0506210983352938,0.152588562843724,-0.704801577098492,0.482630892081186,0.998785208860403,-5.83752876579607,0.0506210983352938
"TUBGCP3",0.214079244477162,3.2781812369493,0.704540792308588,0.482792488877379,0.998901539741413,-5.83770386240828,-0.214079244477162
"KCNK15",0.208972068801969,1.16176627522579,0.704393820403766,0.482883574015304,0.998901539741413,-5.83780251431676,-0.208972068801969
"PPP3CB-AS1",-0.111030657023202,1.26425165597297,-0.70438167050077,0.482891104284027,0.998901539741413,-5.83781066878143,0.111030657023202
"PRSS42P",-0.0293567746913139,0.0515651360881017,-0.70434114753426,0.48291622008269,0.998901539741413,-5.83783786495554,0.0293567746913139
"SNHG16",0.149258995073517,4.71709479458627,0.704123555036632,0.48305109443103,0.998901539741413,-5.83798387131546,-0.149258995073517
"ANKRD11",0.301858676160679,4.36678255510586,0.704092395202085,0.483070410503207,0.998901539741413,-5.83800477616836,-0.301858676160679
"EDRF1-DT",-0.20722223666176,2.16543541150434,-0.70387374704168,0.483205963116111,0.998901539741413,-5.83815143951177,0.20722223666176
"LINC02241",-0.0494574191764916,0.0628701369087429,-0.703795929026185,0.483254212055199,0.998901539741413,-5.83820362688421,0.0494574191764916
"HRH2",-0.187834307857545,0.973319742364805,-0.703730471462768,0.483294799289884,0.998901539741413,-5.83824752050269,0.187834307857545
"CLCNKA",0.0254133108977061,0.0845625066194864,0.703702419028557,0.483312193893804,0.998901539741413,-5.83826633027586,-0.0254133108977061
"DLGAP1-AS5",-0.299863068872751,0.520226796048944,-0.703683296293741,0.483324051615153,0.998901539741413,-5.83827915206432,0.299863068872751
"DKFZp451B082",-0.028145436166652,0.0258478495408028,-0.703647648471092,0.483346156724063,0.998901539741413,-5.83830305299945,0.028145436166652
"TMEM150C",0.195150341685971,1.17555954989995,0.703625471458233,0.483359908905078,0.998901539741413,-5.83831792150365,-0.195150341685971
"CTAG1A",-0.00589128562456747,0.00541036434909257,-0.703618788079922,0.483364053375164,0.998901539741413,-5.83832240226141,0.00589128562456747
"LOC101929572",-0.0525907985150505,0.0500920837277923,-0.70358695820164,0.483383791862043,0.998901539741413,-5.83834374148629,0.0525907985150505
"ZSWIM7",0.176203103307104,4.58917152323168,0.70337301473685,0.48351647497329,0.998901539741413,-5.83848714759248,-0.176203103307104
"USO1",0.127204082402798,4.2785817581677,0.703349666322422,0.483530956369953,0.998901539741413,-5.83850279540183,-0.127204082402798
"MMP3",0.454827036502077,2.67607008504435,0.703347502911563,0.48353229819526,0.998901539741413,-5.83850424526617,-0.454827036502077
"TBRG4",-0.140402342921412,5.04594145845114,-0.703281464514068,0.483573258574542,0.998901539741413,-5.83854850044052,0.140402342921412
"PRRT3-AS1",-0.222107362028776,1.65142122512971,-0.703274202196861,0.483577763150458,0.998901539741413,-5.83855336698118,0.222107362028776
"ELMSAN1",0.225929397319317,2.04775163029094,0.703256698514441,0.483588620202587,0.998901539741413,-5.83856509614362,-0.225929397319317
"RUNX1T1",0.174932268793348,0.801056412314036,0.703196876448582,0.483625727196614,0.998901539741413,-5.8386051805413,-0.174932268793348
"CRELD1",0.185231096387092,3.85281160763189,0.703144590313855,0.483658161017441,0.998901539741413,-5.83864021264724,-0.185231096387092
"ZIC3",-0.0120726761373612,0.0110871515547194,-0.70308795685178,0.483693292898529,0.998901539741413,-5.83867815458812,0.0120726761373612
"UBAP2",0.240302285315818,2.57455918480813,0.702937467236731,0.483786654138215,0.998901539741413,-5.83877896135291,-0.240302285315818
"TBC1D3I",-0.0159358686435682,0.0199655235834203,-0.702917028424523,0.483799334801188,0.998901539741413,-5.83879265082073,0.0159358686435682
"RNVU1-4",0.256305913661065,0.199650158323176,0.702866044591708,0.483830967026573,0.998901539741413,-5.83882679695671,-0.256305913661065
"VSTM2L",-0.221401513154421,0.894850265016368,-0.702828328284205,0.483854368329662,0.998901539741413,-5.83885205566528,0.221401513154421
"LACTBL1",-0.0170000676653066,0.0156123070395673,-0.702816845942987,0.483861492739095,0.998901539741413,-5.83885974515261,0.0170000676653066
"LOC101927310",-0.0339710474037476,0.0311979006769111,-0.702814568690668,0.483862905705009,0.998901539741413,-5.8388612701668,0.0339710474037476
"AP1M2",0.239504119198682,5.74909401199034,0.70281038197813,0.48386550343894,0.998901539741413,-5.83886407388201,-0.239504119198682
"MMAB",-0.224045618218249,5.8649330913084,-0.702489194497367,0.484064813876196,0.999124557826213,-5.83907911420264,0.224045618218249
"DARS-AS1",0.205249440746406,1.7348550592307,0.702460181774852,0.484082819726009,0.999124557826213,-5.83909853391054,-0.205249440746406
"NKAIN3-IT1",-0.01675979083108,0.0296245529554475,-0.702452484508703,0.484087596858336,0.999124557826213,-5.83910368595363,0.01675979083108
"HES5",0.14442602254048,0.606709033975989,0.702328925471731,0.484164284504448,0.999146190251234,-5.83918638059253,-0.14442602254048
"PRB4",-0.0276911677374257,0.0254306642486563,-0.702311714461574,0.484174967150409,0.999146190251234,-5.83919789830269,0.0276911677374257
"ZNF563",0.143468555215605,0.998935617991658,0.702202266234892,0.484242903251739,0.999146190251234,-5.83927113517174,-0.143468555215605
"LRRC4C",0.0986252440806671,0.266886355693133,0.702121112216242,0.484293280116663,0.999146190251234,-5.83932543178735,-0.0986252440806671
"NMB",-0.325299369204425,5.98983395360151,-0.702093883415034,0.484310183211914,0.999146190251234,-5.83934364800012,0.325299369204425
"FKBP11",-0.244001801350572,5.80166186908174,-0.702068065184869,0.484326210952897,0.999146190251234,-5.83936091988782,0.244001801350572
"SDCBP2",0.340814373381509,4.96724794607987,0.701885385367762,0.484439625396209,0.999259095954368,-5.83948311113675,-0.340814373381509
"FAM170B",-0.0166754708826666,0.0206447501295311,-0.701857411710725,0.484456993776492,0.999259095954368,-5.8395018194361,0.0166754708826666
"JAKMIP2",-0.0473336813194412,0.220931020130502,-0.70168394889406,0.484564701618964,0.999402812113896,-5.83961781190665,0.0473336813194412
"PRLHR",-0.0203562003983713,0.0222656137782027,-0.701516344267424,0.484668784468911,0.999452156685095,-5.83972986013294,0.0203562003983713
"BHLHB9",-0.116487482956076,1.02593684675224,-0.701473933722264,0.484695123463237,0.999452156685095,-5.8397582085313,0.116487482956076
"FXYD4",0.178152400665693,0.261940979214113,0.701429117747377,0.484722957201433,0.999452156685095,-5.83978816294384,-0.178152400665693
"CHRNA7",-0.123755482233454,0.484779372166973,-0.701400450847253,0.484740761738014,0.999452156685095,-5.83980732253272,0.123755482233454
"AGTRAP",0.204155390694067,6.51637852782389,0.701187737823376,0.484872885513709,0.999456818781373,-5.83994946557203,-0.204155390694067
"TRIM22",-0.284492668704945,5.43237881349091,-0.70117422785394,0.484881277714947,0.999456818781373,-5.83995849201364,0.284492668704945
"CMAS",0.207556493249838,4.57782669258858,0.701160489731933,0.484889811723273,0.999456818781373,-5.83996767071481,-0.207556493249838
"C2orf80",-0.0257801335802559,0.0236756328798269,-0.701095090011859,0.484930438624173,0.999456818781373,-5.8400113630748,0.0257801335802559
"LMX1A",0.0389977365623493,0.0486869414820658,0.701076323041282,0.484942097182758,0.999456818781373,-5.84002390020097,-0.0389977365623493
"NGFR",0.312090397755763,1.41880961635886,0.701029433805557,0.484971226740288,0.999456818781373,-5.84005522273273,-0.312090397755763
"FAM106C",-0.0313737431585594,0.0358855623138607,-0.700911403552506,0.485044556338954,0.99947507051616,-5.84013405908129,0.0313737431585594
"SPN",-0.210697731886121,1.57754338129422,-0.70085529525846,0.485079417325875,0.99947507051616,-5.8401715310796,0.210697731886121
"TGM6",-0.0167337331318266,0.0189388581252535,-0.700797900583968,0.485115078987527,0.99947507051616,-5.84020985911814,0.0167337331318266
"ZNF415",0.223793116003759,1.24779868612939,0.700770311386351,0.485132221798981,0.99947507051616,-5.84022828201901,-0.223793116003759
"TBCD",0.198201177334401,5.59181330996899,0.700696990989454,0.485177781747167,0.999490572965824,-5.8402772387957,-0.198201177334401
"TMEM151B",-0.0412417529642392,0.0539023991896663,-0.700592497366918,0.485242716231565,0.999516048256758,-5.8403470014949,0.0412417529642392
"NAP1L6P",-0.0725683794034704,0.120102388178266,-0.700520719087455,0.485287323498263,0.999516048256758,-5.84039491660401,0.0725683794034704
"ADIPOQ-AS1",-0.0127208303042767,0.0134768067995307,-0.700493331181,0.485304344556937,0.999516048256758,-5.8404131979371,0.0127208303042767
"SOX21-AS1",0.210813681425172,1.21102549375293,0.700401824942438,0.485361216310081,0.999516048256758,-5.84047427290738,-0.210813681425172
"C17orf102",-0.00498638035807394,0.00457932890027199,-0.700371073698133,0.485380329241361,0.999516048256758,-5.84049479576135,0.00498638035807394
"MYH6",-0.039173235514495,0.0552375692854488,-0.700204710243875,0.485483736891108,0.999542495791681,-5.84060580842488,0.039173235514495
"SGCA",-0.19882420401853,0.947820769764233,-0.699829901040653,0.485716753937873,0.999542495791681,-5.84085581923279,0.19882420401853
"PPT1",-0.231427659063846,6.70822258388299,-0.699799763748206,0.485735492814445,0.999542495791681,-5.84087591610501,0.231427659063846
"RPL13A",-0.224738840060249,11.9250538730946,-0.699775373004403,0.485750658871737,0.999542495791681,-5.84089218029889,0.224738840060249
"LOC107986954",-0.0384519410454135,0.0718695011661333,-0.699728313437655,0.485779921038875,0.999542495791681,-5.84092355889336,0.0384519410454135
"SH3BP1",0.287087567706211,4.03676562360436,0.699711197229338,0.485790564329671,0.999542495791681,-5.84093497119972,-0.287087567706211
