"","geneset","symbol"
"3538","HALLMARK_MTORC1_SIGNALING","SORD"
"3539","HALLMARK_MTORC1_SIGNALING","PHGDH"
"3540","HALLMARK_MTORC1_SIGNALING","GMPS"
"3541","HALLMARK_MTORC1_SIGNALING","RRP9"
"3542","HALLMARK_MTORC1_SIGNALING","EEF1E1"
"3543","HALLMARK_MTORC1_SIGNALING","LTA4H"
"3544","HALLMARK_MTORC1_SIGNALING","SDF2L1"
"3545","HALLMARK_MTORC1_SIGNALING","FKBP2"
"3546","HALLMARK_MTORC1_SIGNALING","RDH11"
"3547","HALLMARK_MTORC1_SIGNALING","CXCR4"
"3548","HALLMARK_MTORC1_SIGNALING","MLLT11"
"3549","HALLMARK_MTORC1_SIGNALING","GCLC"
"3550","HALLMARK_MTORC1_SIGNALING","TCEA1"
"3551","HALLMARK_MTORC1_SIGNALING","MAP2K3"
"3552","HALLMARK_MTORC1_SIGNALING","HSPD1"
"3553","HALLMARK_MTORC1_SIGNALING","SYTL2"
"3554","HALLMARK_MTORC1_SIGNALING","MCM4"
"3555","HALLMARK_MTORC1_SIGNALING","PPP1R15A"
"3556","HALLMARK_MTORC1_SIGNALING","USO1"
"3557","HALLMARK_MTORC1_SIGNALING","NFKBIB"
"3558","HALLMARK_MTORC1_SIGNALING","UNG"
"3559","HALLMARK_MTORC1_SIGNALING","GTF2H1"
"3560","HALLMARK_MTORC1_SIGNALING","RPA1"
"3561","HALLMARK_MTORC1_SIGNALING","HSP90B1"
"3562","HALLMARK_MTORC1_SIGNALING","ERO1A"
"3563","HALLMARK_MTORC1_SIGNALING","GSR"
"3564","HALLMARK_MTORC1_SIGNALING","PITPNB"
"3565","HALLMARK_MTORC1_SIGNALING","EPRS1"
"3566","HALLMARK_MTORC1_SIGNALING","SRD5A1"
"3567","HALLMARK_MTORC1_SIGNALING","TUBG1"
"3568","HALLMARK_MTORC1_SIGNALING","MTHFD2L"
"3569","HALLMARK_MTORC1_SIGNALING","ADIPOR2"
"3570","HALLMARK_MTORC1_SIGNALING","NUFIP1"
"3571","HALLMARK_MTORC1_SIGNALING","CDC25A"
"3572","HALLMARK_MTORC1_SIGNALING","PDAP1"
"3573","HALLMARK_MTORC1_SIGNALING","STARD4"
"3574","HALLMARK_MTORC1_SIGNALING","BUB1"
"3575","HALLMARK_MTORC1_SIGNALING","ARPC5L"
"3576","HALLMARK_MTORC1_SIGNALING","GPI"
"3577","HALLMARK_MTORC1_SIGNALING","EIF2S2"
"3578","HALLMARK_MTORC1_SIGNALING","CD9"
"3579","HALLMARK_MTORC1_SIGNALING","ATP2A2"
"3580","HALLMARK_MTORC1_SIGNALING","GGA2"
"3581","HALLMARK_MTORC1_SIGNALING","HMBS"
"3582","HALLMARK_MTORC1_SIGNALING","RIT1"
"3583","HALLMARK_MTORC1_SIGNALING","SKAP2"
"3584","HALLMARK_MTORC1_SIGNALING","STIP1"
"3585","HALLMARK_MTORC1_SIGNALING","DAPP1"
"3586","HALLMARK_MTORC1_SIGNALING","ABCF2"
"3587","HALLMARK_MTORC1_SIGNALING","NFYC"
"3588","HALLMARK_MTORC1_SIGNALING","ATP5MC1"
"3589","HALLMARK_MTORC1_SIGNALING","PFKL"
"3590","HALLMARK_MTORC1_SIGNALING","CCT6A"
"3591","HALLMARK_E2F_TARGETS","AURKA"
"3592","HALLMARK_E2F_TARGETS","BRCA2"
"3593","HALLMARK_E2F_TARGETS","CCP110"
"3594","HALLMARK_E2F_TARGETS","CENPE"
"3595","HALLMARK_E2F_TARGETS","CKS2"
"3596","HALLMARK_E2F_TARGETS","DCLRE1B"
"3597","HALLMARK_E2F_TARGETS","DNMT1"
"3598","HALLMARK_E2F_TARGETS","DONSON"
"3599","HALLMARK_E2F_TARGETS","EED"
"3600","HALLMARK_E2F_TARGETS","GINS1"
"3601","HALLMARK_E2F_TARGETS","GINS4"
"3602","HALLMARK_E2F_TARGETS","H2AZ1"
"3603","HALLMARK_E2F_TARGETS","LIG1"
"3604","HALLMARK_E2F_TARGETS","MAD2L1"
"3605","HALLMARK_E2F_TARGETS","MCM2"
"3606","HALLMARK_E2F_TARGETS","MCM4"
"3607","HALLMARK_E2F_TARGETS","MCM5"
"3608","HALLMARK_E2F_TARGETS","MCM7"
"3609","HALLMARK_E2F_TARGETS","MELK"
"3610","HALLMARK_E2F_TARGETS","MMS22L"
"3611","HALLMARK_E2F_TARGETS","NAA38"
"3612","HALLMARK_E2F_TARGETS","NASP"
"3613","HALLMARK_E2F_TARGETS","NUDT21"
"3614","HALLMARK_E2F_TARGETS","NUP205"
"3615","HALLMARK_E2F_TARGETS","ORC6"
"3616","HALLMARK_E2F_TARGETS","PCNA"
"3617","HALLMARK_E2F_TARGETS","PLK4"
"3618","HALLMARK_E2F_TARGETS","POLE"
"3619","HALLMARK_E2F_TARGETS","PRIM2"
"3620","HALLMARK_E2F_TARGETS","RAD51AP1"
"3621","HALLMARK_E2F_TARGETS","RFC2"
"3622","HALLMARK_E2F_TARGETS","RPA2"
"3623","HALLMARK_E2F_TARGETS","RPA3"
"3624","HALLMARK_E2F_TARGETS","SUV39H1"
"3625","HALLMARK_E2F_TARGETS","TMPO"
"3626","HALLMARK_E2F_TARGETS","UBE2T"
"3627","HALLMARK_E2F_TARGETS","WDR90"
"3628","HALLMARK_E2F_TARGETS","CDK1"
"3629","HALLMARK_E2F_TARGETS","MCM3"
"3630","HALLMARK_E2F_TARGETS","TOP2A"
"3631","HALLMARK_E2F_TARGETS","MCM6"
"3632","HALLMARK_E2F_TARGETS","BIRC5"
"3633","HALLMARK_E2F_TARGETS","CCNB2"
"3634","HALLMARK_E2F_TARGETS","RRM2"
"3635","HALLMARK_E2F_TARGETS","HMGB2"
"3636","HALLMARK_E2F_TARGETS","BUB1B"
"3637","HALLMARK_E2F_TARGETS","RFC3"
"3638","HALLMARK_E2F_TARGETS","EZH2"
"3639","HALLMARK_E2F_TARGETS","CHEK1"
"3640","HALLMARK_E2F_TARGETS","SMC4"
"3641","HALLMARK_E2F_TARGETS","MKI67"
"3642","HALLMARK_E2F_TARGETS","CDC20"
"3643","HALLMARK_E2F_TARGETS","PLK1"
"3644","HALLMARK_E2F_TARGETS","KIF2C"
"3645","HALLMARK_E2F_TARGETS","DLGAP5"
"3646","HALLMARK_E2F_TARGETS","AURKB"
"3647","HALLMARK_E2F_TARGETS","CDC25A"
"3648","HALLMARK_E2F_TARGETS","TRIP13"
"3649","HALLMARK_E2F_TARGETS","H2AX"
"3650","HALLMARK_E2F_TARGETS","HMMR"
"3651","HALLMARK_E2F_TARGETS","E2F8"
"3652","HALLMARK_E2F_TARGETS","BRCA1"
"3653","HALLMARK_E2F_TARGETS","MYBL2"
"3654","HALLMARK_E2F_TARGETS","POLD1"
"3655","HALLMARK_E2F_TARGETS","RACGAP1"
"3656","HALLMARK_E2F_TARGETS","CKS1B"
"3657","HALLMARK_E2F_TARGETS","KPNA2"
"3658","HALLMARK_E2F_TARGETS","MSH2"
"3659","HALLMARK_E2F_TARGETS","CDKN3"
"3660","HALLMARK_E2F_TARGETS","ATAD2"
"3661","HALLMARK_E2F_TARGETS","RPA1"
"3662","HALLMARK_E2F_TARGETS","STMN1"
"3663","HALLMARK_E2F_TARGETS","TIPIN"
"3664","HALLMARK_E2F_TARGETS","TK1"
"3665","HALLMARK_E2F_TARGETS","CDCA8"
"3666","HALLMARK_E2F_TARGETS","ESPL1"
"3667","HALLMARK_E2F_TARGETS","NCAPD2"
"3668","HALLMARK_E2F_TARGETS","RANBP1"
"3669","HALLMARK_E2F_TARGETS","MRE11"
"3670","HALLMARK_E2F_TARGETS","KIF4A"
"3671","HALLMARK_E2F_TARGETS","LMNB1"
"3672","HALLMARK_E2F_TARGETS","KIF22"
"3673","HALLMARK_E2F_TARGETS","UNG"
"3674","HALLMARK_E2F_TARGETS","SMC1A"
"3675","HALLMARK_E2F_TARGETS","CCNE1"
"3676","HALLMARK_E2F_TARGETS","CDCA3"
"3677","HALLMARK_E2F_TARGETS","ASF1B"
"3678","HALLMARK_E2F_TARGETS","POLA2"
"3679","HALLMARK_E2F_TARGETS","TIMELESS"
"3680","HALLMARK_E2F_TARGETS","HELLS"
"3681","HALLMARK_E2F_TARGETS","UBE2S"
"3682","HALLMARK_E2F_TARGETS","PRKDC"
"3683","HALLMARK_E2F_TARGETS","RAN"
"3684","HALLMARK_E2F_TARGETS","USP1"
"3685","HALLMARK_E2F_TARGETS","SPAG5"
"3686","HALLMARK_E2F_TARGETS","POLD3"
"3687","HALLMARK_E2F_TARGETS","DUT"
"3688","HALLMARK_E2F_TARGETS","TACC3"
"3689","HALLMARK_E2F_TARGETS","KIF18B"
"3690","HALLMARK_E2F_TARGETS","CDC25B"
"3691","HALLMARK_E2F_TARGETS","SRSF1"
"3692","HALLMARK_E2F_TARGETS","GINS3"
"3693","HALLMARK_E2F_TARGETS","NOLC1"
"3694","HALLMARK_E2F_TARGETS","SLBP"
"3695","HALLMARK_E2F_TARGETS","CHEK2"
"3696","HALLMARK_E2F_TARGETS","SPC25"
"3697","HALLMARK_E2F_TARGETS","BARD1"
"3698","HALLMARK_E2F_TARGETS","DCTPP1"
"3699","HALLMARK_E2F_TARGETS","SMC3"
"3700","HALLMARK_E2F_TARGETS","RNASEH2A"
"3701","HALLMARK_E2F_TARGETS","DEK"
"3702","HALLMARK_E2F_TARGETS","CENPM"
"3703","HALLMARK_E2F_TARGETS","RAD51C"
"3704","HALLMARK_E2F_TARGETS","CBX5"
"3705","HALLMARK_E2F_TARGETS","RFC1"
"3706","HALLMARK_E2F_TARGETS","POLD2"
"3707","HALLMARK_E2F_TARGETS","DSCC1"
"3708","HALLMARK_E2F_TARGETS","ILF3"
"3709","HALLMARK_E2F_TARGETS","DEPDC1"
"3710","HALLMARK_E2F_TARGETS","DCK"
"3711","HALLMARK_E2F_TARGETS","CDKN2C"
"3712","HALLMARK_E2F_TARGETS","MYC"
"3713","HALLMARK_E2F_TARGETS","TCF19"
"3714","HALLMARK_E2F_TARGETS","RAD1"
"3715","HALLMARK_E2F_TARGETS","LBR"
"3716","HALLMARK_E2F_TARGETS","NBN"
"3717","HALLMARK_E2F_TARGETS","PTTG1"
"3718","HALLMARK_E2F_TARGETS","UBR7"
"3719","HALLMARK_E2F_TARGETS","POLE4"
"3720","HALLMARK_E2F_TARGETS","TUBG1"
"3721","HALLMARK_E2F_TARGETS","CTCF"
"3722","HALLMARK_E2F_TARGETS","CNOT9"
"3723","HALLMARK_E2F_TARGETS","TUBB"
"3724","HALLMARK_E2F_TARGETS","SMC6"
"3725","HALLMARK_E2F_TARGETS","ZW10"
"3726","HALLMARK_E2F_TARGETS","PA2G4"
"3727","HALLMARK_E2F_TARGETS","SSRP1"
"3728","HALLMARK_E2F_TARGETS","NAP1L1"
"3729","HALLMARK_E2F_TARGETS","ANP32E"
"3730","HALLMARK_E2F_TARGETS","HMGB3"
"3731","HALLMARK_E2F_TARGETS","IPO7"
"3732","HALLMARK_E2F_TARGETS","RAD21"
"3733","HALLMARK_E2F_TARGETS","CDK4"
"3734","HALLMARK_E2F_TARGETS","CDKN1A"
"3735","HALLMARK_E2F_TARGETS","BRMS1L"
"3736","HALLMARK_E2F_TARGETS","CTPS1"
"3737","HALLMARK_E2F_TARGETS","RAD50"
"3738","HALLMARK_E2F_TARGETS","TRA2B"
"3739","HALLMARK_E2F_TARGETS","CSE1L"
"3740","HALLMARK_E2F_TARGETS","PAICS"
"3741","HALLMARK_E2F_TARGETS","STAG1"
"3742","HALLMARK_E2F_TARGETS","LUC7L3"
"3743","HALLMARK_E2F_TARGETS","PPM1D"
"3744","HALLMARK_E2F_TARGETS","NME1"
"3745","HALLMARK_E2F_TARGETS","SRSF2"
"3746","HALLMARK_E2F_TARGETS","XPO1"
"3747","HALLMARK_E2F_TARGETS","HNRNPD"
"3748","HALLMARK_E2F_TARGETS","PMS2"
"3749","HALLMARK_E2F_TARGETS","ASF1A"
"3750","HALLMARK_E2F_TARGETS","EXOSC8"
"3751","HALLMARK_E2F_TARGETS","MLH1"
"3752","HALLMARK_E2F_TARGETS","NUP107"
"3753","HALLMARK_E2F_TARGETS","ORC2"
"3754","HALLMARK_E2F_TARGETS","TP53"
"3755","HALLMARK_E2F_TARGETS","TFRC"
"3756","HALLMARK_E2F_TARGETS","HMGA1"
"3757","HALLMARK_E2F_TARGETS","PSIP1"
"3758","HALLMARK_E2F_TARGETS","DDX39A"
"3759","HALLMARK_E2F_TARGETS","SNRPB"
"3760","HALLMARK_E2F_TARGETS","CDKN1B"
"3761","HALLMARK_E2F_TARGETS","MTHFD2"
"3762","HALLMARK_E2F_TARGETS","WEE1"
"3763","HALLMARK_E2F_TARGETS","PRDX4"
"3764","HALLMARK_E2F_TARGETS","PHF5A"
"3765","HALLMARK_E2F_TARGETS","TBRG4"
"3766","HALLMARK_E2F_TARGETS","SHMT1"
"3767","HALLMARK_E2F_TARGETS","PRPS1"
"3768","HALLMARK_E2F_TARGETS","DIAPH3"
"3769","HALLMARK_E2F_TARGETS","NUP153"
"3770","HALLMARK_E2F_TARGETS","PSMC3IP"
"3771","HALLMARK_E2F_TARGETS","XRCC6"
"3772","HALLMARK_E2F_TARGETS","PNN"
"3773","HALLMARK_E2F_TARGETS","HUS1"
"3774","HALLMARK_E2F_TARGETS","RBBP7"
"3775","HALLMARK_E2F_TARGETS","PDS5B"
"3776","HALLMARK_E2F_TARGETS","NOP56"
"3777","HALLMARK_E2F_TARGETS","MXD3"
"3778","HALLMARK_E2F_TARGETS","PPP1R8"
"3779","HALLMARK_E2F_TARGETS","GSPT1"
"3780","HALLMARK_E2F_TARGETS","CDKN2A"
"3781","HALLMARK_E2F_TARGETS","AK2"
"3782","HALLMARK_E2F_TARGETS","CIT"
"3783","HALLMARK_E2F_TARGETS","ING3"
"3784","HALLMARK_E2F_TARGETS","JPT1"
"3785","HALLMARK_E2F_TARGETS","POP7"
"3786","HALLMARK_E2F_TARGETS","SYNCRIP"
"3787","HALLMARK_E2F_TARGETS","EIF2S1"
"3788","HALLMARK_E2F_TARGETS","LYAR"
"3789","HALLMARK_E2F_TARGETS","PAN2"
"3790","HALLMARK_E2F_TARGETS","SPC24"
"3791","HALLMARK_MYC_TARGETS_V1","PCNA"
"3792","HALLMARK_MYC_TARGETS_V1","PSMD8"
"3793","HALLMARK_MYC_TARGETS_V1","PSMD7"
"3794","HALLMARK_MYC_TARGETS_V1","SET"
"3795","HALLMARK_MYC_TARGETS_V1","SNRPA1"
"3796","HALLMARK_MYC_TARGETS_V1","RAN"
"3797","HALLMARK_MYC_TARGETS_V1","SRSF2"
"3798","HALLMARK_MYC_TARGETS_V1","G3BP1"
"3799","HALLMARK_MYC_TARGETS_V1","STARD7"
"3800","HALLMARK_MYC_TARGETS_V1","NPM1"
"3801","HALLMARK_MYC_TARGETS_V1","BUB3"
"3802","HALLMARK_MYC_TARGETS_V1","EIF3D"
"3803","HALLMARK_MYC_TARGETS_V1","XPO1"
"3804","HALLMARK_MYC_TARGETS_V1","FBL"
"3805","HALLMARK_MYC_TARGETS_V1","EIF4A1"
"3806","HALLMARK_MYC_TARGETS_V1","CANX"
"3807","HALLMARK_MYC_TARGETS_V1","NAP1L1"
"3808","HALLMARK_MYC_TARGETS_V1","CBX3"
"3809","HALLMARK_MYC_TARGETS_V1","CCT3"
"3810","HALLMARK_MYC_TARGETS_V1","C1QBP"
"3811","HALLMARK_MYC_TARGETS_V1","U2AF1"
"3812","HALLMARK_MYC_TARGETS_V1","UBE2L3"
"3813","HALLMARK_MYC_TARGETS_V1","SSBP1"
"3814","HALLMARK_MYC_TARGETS_V1","SRSF1"
"3815","HALLMARK_MYC_TARGETS_V1","TCP1"
"3816","HALLMARK_MYC_TARGETS_V1","MCM2"
"3817","HALLMARK_MYC_TARGETS_V1","EIF3B"
"3818","HALLMARK_MYC_TARGETS_V1","PSMD14"
"3819","HALLMARK_MYC_TARGETS_V1","SNRPA"
"3820","HALLMARK_MYC_TARGETS_V1","PWP1"
"3821","HALLMARK_MYC_TARGETS_V1","APEX1"
"3822","HALLMARK_MYC_TARGETS_V1","TXNL4A"
"3823","HALLMARK_MYC_TARGETS_V1","HNRNPR"
"3824","HALLMARK_MYC_TARGETS_V1","PSMB2"
"3825","HALLMARK_MYC_TARGETS_V1","HPRT1"
"3826","HALLMARK_MYC_TARGETS_V1","MCM6"
"3827","HALLMARK_MYC_TARGETS_V1","NME1"
"3828","HALLMARK_MYC_TARGETS_V1","SNRPD1"
"3829","HALLMARK_MYC_TARGETS_V1","EEF1B2"
"3830","HALLMARK_MYC_TARGETS_V1","HSPD1"
"3831","HALLMARK_MYC_TARGETS_V1","CAD"
"3832","HALLMARK_MYC_TARGETS_V1","RPL18"
"3833","HALLMARK_MYC_TARGETS_V1","PGK1"
"3834","HALLMARK_MYC_TARGETS_V1","DDX18"
"3835","HALLMARK_MYC_TARGETS_V1","RPS2"
"3836","HALLMARK_MYC_TARGETS_V1","LDHA"
"3837","HALLMARK_MYC_TARGETS_V1","RUVBL2"
"3838","HALLMARK_MYC_TARGETS_V1","RNPS1"
"3839","HALLMARK_MYC_TARGETS_V1","EIF2S1"
"3840","HALLMARK_MYC_TARGETS_V1","RANBP1"
"3841","HALLMARK_MYC_TARGETS_V1","MCM5"
"3842","HALLMARK_MYC_TARGETS_V1","IARS1"
"3843","HALLMARK_MYC_TARGETS_V1","UBE2E1"
"3844","HALLMARK_MYC_TARGETS_V1","MYC"
"3845","HALLMARK_MYC_TARGETS_V1","AP3S1"
"3846","HALLMARK_MYC_TARGETS_V1","RFC4"
"3847","HALLMARK_MYC_TARGETS_V1","DUT"
"3848","HALLMARK_MYC_TARGETS_V1","PSMA4"
"3849","HALLMARK_MYC_TARGETS_V1","RPS3"
"3850","HALLMARK_MYC_TARGETS_V1","SNRPG"
"3851","HALLMARK_MYC_TARGETS_V1","PHB2"
"3852","HALLMARK_MYC_TARGETS_V1","SSB"
"3853","HALLMARK_MYC_TARGETS_V1","EIF4H"
"3854","HALLMARK_MYC_TARGETS_V1","SRSF3"
"3855","HALLMARK_MYC_TARGETS_V1","CCT4"
"3856","HALLMARK_MYC_TARGETS_V1","TFDP1"
"3857","HALLMARK_MYC_TARGETS_V1","EIF2S2"
"3858","HALLMARK_MYC_TARGETS_V1","CDK4"
"3859","HALLMARK_MYC_TARGETS_V1","SNRPD3"
"3860","HALLMARK_MYC_TARGETS_V1","PSMD1"
"3861","HALLMARK_MYC_TARGETS_V1","RACK1"
"3862","HALLMARK_MYC_TARGETS_V1","GOT2"
"3863","HALLMARK_MYC_TARGETS_V1","PABPC4"
"3864","HALLMARK_MYC_TARGETS_V1","CCT5"
"3865","HALLMARK_MYC_TARGETS_V1","PRPS2"
"3866","HALLMARK_MYC_TARGETS_V1","ACP1"
"3867","HALLMARK_MYC_TARGETS_V1","PRPF31"
"3868","HALLMARK_MYC_TARGETS_V1","CCT2"
"3869","HALLMARK_MYC_TARGETS_V1","KARS1"
"3870","HALLMARK_MYC_TARGETS_V1","DEK"
"3871","HALLMARK_MYC_TARGETS_V1","EIF4G2"
"3872","HALLMARK_MYC_TARGETS_V1","XPOT"
"3873","HALLMARK_MYC_TARGETS_V1","SRM"
"3874","HALLMARK_MYC_TARGETS_V1","UBA2"
"3875","HALLMARK_MYC_TARGETS_V1","KPNB1"
"3876","HALLMARK_MYC_TARGETS_V1","PSMA7"
"3877","HALLMARK_MYC_TARGETS_V1","TRA2B"
"3878","HALLMARK_MYC_TARGETS_V1","COX5A"
"3879","HALLMARK_MYC_TARGETS_V1","PA2G4"
"3880","HALLMARK_MYC_TARGETS_V1","PCBP1"
"3881","HALLMARK_MYC_TARGETS_V1","HNRNPA1"
"3882","HALLMARK_MYC_TARGETS_V1","CCNA2"
"3883","HALLMARK_MYC_TARGETS_V1","PPIA"
"3884","HALLMARK_MYC_TARGETS_V1","EIF3J"
"3885","HALLMARK_MYC_TARGETS_V1","ORC2"
"3886","HALLMARK_MYC_TARGETS_V1","PSMA2"
"3887","HALLMARK_MYC_TARGETS_V1","SYNCRIP"
"3888","HALLMARK_MYC_TARGETS_V1","HDAC2"
"3889","HALLMARK_MYC_TARGETS_V1","LSM2"
"3890","HALLMARK_MYC_TARGETS_V1","VBP1"
"3891","HALLMARK_MYC_TARGETS_V1","PSMA6"
"3892","HALLMARK_MYC_TARGETS_V1","CNBP"
"3893","HALLMARK_MYC_TARGETS_V1","CDK2"
"3894","HALLMARK_MYC_TARGETS_V1","TARDBP"
"3895","HALLMARK_MYC_TARGETS_V1","NOLC1"
"3896","HALLMARK_MYC_TARGETS_V1","GSPT1"
"3897","HALLMARK_MYC_TARGETS_V1","HNRNPA2B1"
"3898","HALLMARK_MYC_TARGETS_V1","ETF1"
"3899","HALLMARK_MYC_TARGETS_V1","RPL6"
"3900","HALLMARK_MYC_TARGETS_V1","TOMM70"
"3901","HALLMARK_MYC_TARGETS_V1","PTGES3"
"3902","HALLMARK_MYC_TARGETS_V1","PSMA1"
"3903","HALLMARK_MYC_TARGETS_V1","PSMC6"
"3904","HALLMARK_MYC_TARGETS_V1","CTPS1"
"3905","HALLMARK_MYC_TARGETS_V1","HSPE1"
"3906","HALLMARK_MYC_TARGETS_V1","FAM120A"
"3907","HALLMARK_MYC_TARGETS_V1","PPM1G"
"3908","HALLMARK_MYC_TARGETS_V1","HNRNPD"
"3909","HALLMARK_MYC_TARGETS_V1","SERBP1"
"3910","HALLMARK_MYC_TARGETS_V1","CSTF2"
"3911","HALLMARK_MYC_TARGETS_V1","PRDX4"
"3912","HALLMARK_MYC_TARGETS_V1","EIF4E"
"3913","HALLMARK_MYC_TARGETS_V1","ODC1"
"3914","HALLMARK_MYC_TARGETS_V1","USP1"
"3915","HALLMARK_MYC_TARGETS_V1","RPL22"
"3916","HALLMARK_MYC_TARGETS_V1","HNRNPA3"
"3917","HALLMARK_MYC_TARGETS_V1","NCBP1"
"3918","HALLMARK_MYC_TARGETS_V1","RPLP0"
"3919","HALLMARK_MYC_TARGETS_V1","ABCE1"
"3920","HALLMARK_MYC_TARGETS_V1","EIF1AX"
"3921","HALLMARK_MYC_TARGETS_V1","YWHAE"
"3922","HALLMARK_MYC_TARGETS_V1","MCM7"
"3923","HALLMARK_MYC_TARGETS_V1","YWHAQ"
"3924","HALLMARK_MYC_TARGETS_V1","VDAC1"
"3925","HALLMARK_MYC_TARGETS_V1","SMARCC1"
"3926","HALLMARK_MYC_TARGETS_V1","SNRPD2"
"3927","HALLMARK_MYC_TARGETS_V1","HNRNPU"
"3928","HALLMARK_MYC_TARGETS_V1","HDDC2"
"3929","HALLMARK_MYC_TARGETS_V1","PSMD3"
"3930","HALLMARK_MYC_TARGETS_V1","RRM1"
"3931","HALLMARK_MYC_TARGETS_V1","SF3A1"
"3932","HALLMARK_MYC_TARGETS_V1","LSM7"
"3933","HALLMARK_MYC_TARGETS_V1","ERH"
"3934","HALLMARK_MYC_TARGETS_V1","RPL14"
"3935","HALLMARK_MYC_TARGETS_V1","PSMB3"
"3936","HALLMARK_MYC_TARGETS_V1","IFRD1"
"3937","HALLMARK_MYC_TARGETS_V1","NCBP2"
"3938","HALLMARK_MYC_TARGETS_V1","GLO1"
"3939","HALLMARK_MYC_TARGETS_V1","NDUFAB1"
"3940","HALLMARK_MYC_TARGETS_V1","CUL1"
"3941","HALLMARK_MYC_TARGETS_V1","NHP2"
"3942","HALLMARK_MYC_TARGETS_V1","CLNS1A"
"3943","HALLMARK_MYC_TARGETS_V1","TRIM28"
"3944","HALLMARK_MYC_TARGETS_V1","RSL1D1"
"3945","HALLMARK_MYC_TARGETS_V1","HNRNPC"
"3946","HALLMARK_MYC_TARGETS_V1","COPS5"
"3947","HALLMARK_MYC_TARGETS_V1","XRCC6"
"3948","HALLMARK_MYC_TARGETS_V1","SLC25A3"
"3949","HALLMARK_MYC_TARGETS_V1","MRPL9"
"3950","HALLMARK_MYC_TARGETS_V1","POLE3"
"3951","HALLMARK_MYC_TARGETS_V1","POLD2"
"3952","HALLMARK_MYC_TARGETS_V1","H2AZ1"
"3953","HALLMARK_MYC_TARGETS_V1","AIMP2"
"3954","HALLMARK_MYC_TARGETS_V1","NOP56"
"3955","HALLMARK_MYC_TARGETS_V1","PRDX3"
"3956","HALLMARK_MYC_TARGETS_V1","MRPS18B"
"3957","HALLMARK_MYC_TARGETS_V1","EPRS1"
"3958","HALLMARK_MYC_TARGETS_V1","KPNA2"
"3959","HALLMARK_MYC_TARGETS_V1","HSP90AB1"
"3960","HALLMARK_MYC_TARGETS_V1","RPL34"
"3961","HALLMARK_MYC_TARGETS_V1","SRPK1"
"3962","HALLMARK_MYC_TARGETS_V1","MAD2L1"
"3963","HALLMARK_MYC_TARGETS_V1","DHX15"
"3964","HALLMARK_MYC_TARGETS_V1","MCM4"
"3965","HALLMARK_MYC_TARGETS_V1","RPS5"
"3966","HALLMARK_MYC_TARGETS_V1","CCT7"
"3967","HALLMARK_MYC_TARGETS_V1","HDGF"
"3968","HALLMARK_MYC_TARGETS_V1","RPS6"
"3969","HALLMARK_MYC_TARGETS_V1","SNRPB2"
"3970","HALLMARK_MYC_TARGETS_V1","PSMC4"
"3971","HALLMARK_MYC_TARGETS_V1","CDC20"
"3972","HALLMARK_MYC_TARGETS_V1","TUFM"
"3973","HALLMARK_MYC_TARGETS_V1","RRP9"
"3974","HALLMARK_MYC_TARGETS_V1","CDC45"
"3975","HALLMARK_MYC_TARGETS_V1","TYMS"
"3976","HALLMARK_MYC_TARGETS_V1","ILF2"
"3977","HALLMARK_MYC_TARGETS_V1","VDAC3"
"3978","HALLMARK_MYC_TARGETS_V1","IMPDH2"
"3979","HALLMARK_MYC_TARGETS_V1","SF3B3"
"3980","HALLMARK_MYC_TARGETS_V1","NOP16"
"3981","HALLMARK_MYC_TARGETS_V1","SRSF7"
"3982","HALLMARK_MYC_TARGETS_V1","GNL3"
"3983","HALLMARK_MYC_TARGETS_V1","EXOSC7"
"3984","HALLMARK_MYC_TARGETS_V1","MRPL23"
"3985","HALLMARK_MYC_TARGETS_V1","RAD23B"
"3986","HALLMARK_MYC_TARGETS_V1","RPS10"
"3987","HALLMARK_MYC_TARGETS_V1","PHB"
"3988","HALLMARK_MYC_TARGETS_V1","DDX21"
"3989","HALLMARK_MYC_TARGETS_V1","CYC1"
"3990","HALLMARK_MYC_TARGETS_V1","PABPC1"
"3991","HALLMARK_MYC_TARGETS_V2","SLC19A1"
"3992","HALLMARK_MYC_TARGETS_V2","MRTO4"
"3993","HALLMARK_MYC_TARGETS_V2","TMEM97"
"3994","HALLMARK_MYC_TARGETS_V2","RRP9"
"3995","HALLMARK_MYC_TARGETS_V2","PES1"
"3996","HALLMARK_MYC_TARGETS_V2","TFB2M"
"3997","HALLMARK_MYC_TARGETS_V2","EXOSC5"
"3998","HALLMARK_MYC_TARGETS_V2","IPO4"
"3999","HALLMARK_MYC_TARGETS_V2","NDUFAF4"
"4000","HALLMARK_MYC_TARGETS_V2","NOC4L"
"4001","HALLMARK_MYC_TARGETS_V2","MYC"
"4002","HALLMARK_MYC_TARGETS_V2","SRM"
"4003","HALLMARK_MYC_TARGETS_V2","PA2G4"
"4004","HALLMARK_MYC_TARGETS_V2","GNL3"
"4005","HALLMARK_MYC_TARGETS_V2","NOLC1"
"4006","HALLMARK_MYC_TARGETS_V2","WDR43"
"4007","HALLMARK_MYC_TARGETS_V2","RABEPK"
"4008","HALLMARK_MYC_TARGETS_V2","NOP16"
"4009","HALLMARK_MYC_TARGETS_V2","TBRG4"
"4010","HALLMARK_MYC_TARGETS_V2","DDX18"
"4011","HALLMARK_MYC_TARGETS_V2","NIP7"
"4012","HALLMARK_MYC_TARGETS_V2","WDR74"
"4013","HALLMARK_MYC_TARGETS_V2","BYSL"
