"","MOCC-000B","MOCC-000X","MOCC-002B","MOCC-000S","MOCC-000V","MOCC-001G","MOCC-001K","MOCC-002C","MOCC-001O","MOCC-002D","MOCC-0027","MOCC-0014","MOCC-000Y","MOCC-000E","MOCC-002Y","MOCC-002F","MOCC-000L","MOCC-0017","MOCC-0005","MOCC-000M","MOCC-0009","MOCC-0021","MOCC-001R","MOCC-001D","MOCC-001M","MOCC-002T","MOCC-001Z","MOCC-000Z","MOCC-0018","MOCC-001U","MOCC-0007","MOCC-001V","MOCC-000F","MOCC-0023","MOCC-000T","MOCC-000W","MOCC-0019","MOCC-001C","MOCC-000Q","MOCC-001H","MOCC-0004","MOCC-0016","MOCC-0024","MOCC-000K","MOCC-0015","MOCC-000G","MOCC-0012","MOCC-0010","MOCC-000R","MOCC-000H","MOCC-000C","MOCC-0025","MOCC-001W","MOCC-001X","MOCC-000U","MOCC-001J","MOCC-001I","MOCC-001E","MOCC-001A","MOCC-002A","MOCC-000A","MOCC-001S","MOCC-001Y","MOCC-000N","MOCC-0008","MOCC-002S","MOCC-0022","MOCC-002R","MOCC-0003","MOCC-001P","MOCC-002Q","MOCC-0020","MOCC-0026","MOCC-001F","MOCC-002I","MOCC-0029","MOCC-001Q","MOCC-0001","MOCC-002E","MOCC-0006","MOCC-001B","MOCC-0002","MOCC-001T","MOCC-002G","MOCC-001L","MOCC-000J","MOCC-0013","MOCC-001N","MOCC-000I","MOCC-002M","MOCC-0011","MOCC-000D","MOCC-002K","MOCC-002L","MOCC-002H","MOCC-0034","MOCC-0032","MOCC-002J"
"WLS",5.84373265661131,5.13504228623365,5.14934066928622,5.47281266619239,2.6959938131099,5.40735275114004,4.13750352374993,5.17472598770613,4.41818994794577,4.28909670241999,3.89627184880738,4.63226821549951,4.3037807481771,4.95046841415012,3.94953493301701,4.1811025507538,4.47832471148503,3.94673086014031,4.40531168259745,4.24107745817504,4.75435307169213,3.58976348698498,3.57893871309339,3.65306001710456,4.06522762277562,3.63343121035563,2.98550043030489,4.47897180503294,2.08065766334523,4.39300425689832,3.67581593117227,3.66562016406638,5.35825558670513,1.78659636189081,4.43028527297778,3.44757919654888,1.61823865559545,3.77399632511117,4.49185309632967,1.29278174922785,3.03913839390696,4.40463068421761,3.74200621086674,4.94719858426206,3.60288440871842,2.08065766334523,3.04264433740849,1.66902676550963,2.23878685958712,4.97682185236069,2.94485844580754,2.70487196445635,4.55765515472542,3.92789645372882,4.6246858105254,3.48026512205446,4.85798099512757,2.55826763405574,3.23572705983806,1.78659636189081,4.49505552836802,3.90303827011291,1.24488705912353,4.77452352959023,2.38128337250378,3.4867143730307,4.10852445677817,3.09423606984577,0.55581615506164,3.62058641045188,3.71699089440494,2.98002530023873,3.79181407116183,2.8073549220576,3.3547342399706,4.03121873061072,1.55090066464752,4.16027483140859,1.68257329734758,3.46727948045998,3.38818953715608,2.89141918684608,4.40394936423287,5.93286433530552,2.88166461932035,4.41953889151378,4.19613488076516,2.3533232911629,4.15137177625395,3.95512678126137,2.4276061727819,4.78450398292957,2.16349873228288,3.98823022306046,0.584962500721156,2.53356334821451,3.10601323762212,3.38404980679516
"SERPINA1",3.64616265715789,7.03408362661542,5.99954908734095,4.603477988254,8.8040019151793,4.6246858105254,2.23878685958712,5.42155994490182,3.84699468696557,5.31143045574974,4.86096279785812,3.77505054148317,11.0144250379187,5.85324716724215,3.13257684267001,3.0408924306469,3.05658352836637,2.35895882583233,5.58706489836317,3.84096670448742,4.79025073883523,1.65535182861255,4.61882595258744,6.06307144984268,5.54039930563062,4.27351588970212,2.17632277264046,4.71149490665009,6.54179358819477,5.20672135743089,5.05571626351254,3.62877359520165,3.88166461932035,5.76659516172927,3.41142624572647,3.37016428054021,4.21567859660793,8.65610303666956,4.96947286459633,4.51475349843975,3.9297909977186,5.62935662007961,4.62175885670973,5.26416107128808,5.70735913208088,7.59499633654093,5.63923216324928,7.35931031689044,5.84373265661131,4.67750824226472,3.89044669267991,2.98367769469807,6.13668357769724,7.21829683063886,3.36876834909033,4.91121220155861,6.71259578044703,4.02591469875079,6.59021276140836,3.77399632511117,3.49569516262407,3.10601323762212,2.82171021503467,4.35614381022528,4.78450398292957,2.22342254993494,5.37677657188298,5.68509917200661,2,4.84549005094437,4.01524777369894,3.59215800212536,4.66789212523023,3.97085365434048,3.20945336562895,3.06695024392463,5.89917563048051,4.74846123300404,3.38128337250378,4.36806987653208,5.37955165336549,3.2585189247113,5.26528685756517,4.01077983875324,4.03562390973072,4.5552026338783,6.27276973243651,4.84899843040002,5.61735726159132,3.35895882583233,4.75274859140713,5.26002565596146,3.28095631383106,1.54101915313356,1.43829285157915,3.3743439890385,0.992768430768924,1.52105073690096
"WNT4",4.84699468696557,2.23878685958712,5.42256941086083,4.51853513898218,0.863938450423971,3.91073266190291,4.66732447027863,3.8499992594661,2.54843662469604,3.3305584000308,2.26002565596146,3.10936055940423,3.09761079662642,3.1554254317472,2.61353165291793,2.8073549220576,3.01256867350306,4.19534759832222,1.16992500144231,3.4931349223055,2.33913738491959,4.83844759254846,2.48026512205446,4.02945288578697,3.55704241526372,2.05658352836637,2.41683974191283,3.51853513898218,1.86393845042397,2.83187724119167,2.60169651648096,2.84398384404833,1.48542682717024,1.16349873228288,3.28688114778816,1.71808758396052,4.40735275114004,2.79493566280354,3.0686708106651,2.33913738491959,2.77610398807316,3.01077983875324,3.97544676564096,3.4276061727819,2.25398926623079,3.16992500144231,2.3305584000308,2.31324585178756,2.4032677223393,3.86888427302877,1.55090066464752,3.67581593117227,3.61235249875266,2.39231742277876,1.70043971814109,4.02502879449152,2.55090066464752,1.94110631094643,1.76977173924945,3.80322703643493,2.53106949272595,3.70487196445635,2.22958792274065,2.34766565630097,2.114367024952,3.98550043030489,2.75702324650746,4.00898878322726,2.06350294230616,2.6507645591169,2.4931349223055,3.90110824301451,5.92219784839637,2.6959938131099,3.75060650483559,3.69710657447697,2.51853513898218,4.0866139474095,2.91838623444635,4.46597446450407,4.0232553523003,2.72027846523333,3.56803210477128,2.60169651648096,3.93357263826102,3.39506279951758,2.69376571221778,0.16349873228288,1.63691458035588,2.68032435684402,3.31903981556254,4.00629802390037,2.10433665981474,3.16349873228288,0.111031312388744,2.87578006306849,3.10097764772482,3.0686708106651
"ADAMTS1",2.46727948045998,3.24336442569366,2.06350294230616,2.25701061820602,5.34305243492297,2.95977015521147,1.64154602908752,2.15380533607904,3.114367024952,2.20476675065461,2.09423606984577,0.933572638261024,0.526068811667588,1.83187724119167,1.10433665981474,1.67807190511264,1.58976348698498,0.887525270741587,4.44691786486603,1.40599235967584,2.56559717585422,0.422233000683048,1.84398384404833,1.36176835941915,2.19849415363908,0.545968369105293,1.30451104180995,0.918386234446348,1.95977015521147,1.32768736417605,3.4262647547021,1.71808758396052,2.22958792274065,2.10433665981474,1.16349873228288,0.687060688339892,2.05658352836637,2.36737106564853,1.91838623444635,1.79493566280354,0.321928094887362,1.23878685958712,3.16188768237689,4.12018602753186,3.53356334821451,1.16992500144231,1.34482849699744,2.17951105027151,1.22032995487956,4.58255600301406,1.28688114778816,0.400537929583729,3.65992455840238,2.69376571221778,3.114367024952,0.613531652917927,3.4154882710497,2.17951105027151,2.43829285157915,1.13750352374994,2.98732086592925,0.925999418556223,0.31034012061215,3.27052894238072,1.61823865559545,0.432959407276106,1.15055967657538,1.55090066464752,1.16992500144231,3.26753579806873,1.15055967657538,1.01435529297707,0.963474123974886,1.46466826700344,1.82374936030827,1.23266075679027,0.27500704749987,1.70487196445635,0.389566811762726,1.59454854955035,1.87970576628229,3.32481060342048,3.62877359520165,3.0036022366802,0.650764559116902,3.10601323762212,2.46988597627446,0.831877241191673,4.07296327155522,0.879705766282288,0.422233000683048,3.8094144442359,1.57046293102604,1.70929063572336,0.594548549550354,1.04264433740849,0.963474123974886,0.992768430768924
"SH3PXD2B",2.16992500144231,2.68706068833989,1.72246602447109,3.92599941855622,1.6915341649192,4.36457243229586,1.44360665147561,3.47508488294878,2.39506279951758,1.99638874644762,1.29278174922785,2.77188557851537,0.505890929729957,3.0232553523003,1.91838623444635,1.95233356636969,2.3305584000308,1.33913738491959,3.25247621413522,2.42492208821069,3.00898878322725,1.37295209791183,2.70708299177171,2.31903981556254,1.08406426478847,1.35614381022528,2.1407786557828,2.15055967657538,1.14404636961671,1.86789646399265,1.59931779369823,2.33342373372519,3.47767732756531,1.0703893278914,2.78240856492737,0.238786859587116,3.11769504266975,2.27798474729977,3.28540221886225,2.42492208821069,2.86393845042397,1.60407132366886,2.61353165291793,3.50969584193339,3.39094277280254,2.32768736417605,1.23266075679027,2.27202318906105,3.32048467801769,3.48155728070859,1.28095631383106,0.356143810225275,3.1906148602095,2.20163386116965,3.63459326844576,0.263034405833794,2.45154083301783,1.41142624572647,1.31034012061215,1.57046293102604,2.23266075679027,1.95233356636969,0.722466024471091,3.16832111573972,0.871843648509318,1.97452931248388,2.0496307677246,1.25096157353322,1.50589092972996,2.55090066464752,2.35614381022528,1.23878685958712,1.88362081628567,0.659924558402378,1.70043971814109,0.454175893185802,1.60407132366886,1.36176835941915,0.66902676550963,1.29865831556452,1.13093086982645,1.22032995487956,2.78031009904338,2.8499992594661,0.855989697308481,2.64616265715789,3.10097764772482,0.831877241191673,2.82781902461732,1.43829285157915,0.505890929729957,3.92694824794977,1.28095631383106,2.68257329734758,1.94860084749336,1.94110631094643,0.575312330687437,2.53106949272595
"SULF1",0.815575428862573,4.84096670448742,4.33127526714661,6.06974512379903,6.10998731853691,7.78862046424666,4.50589092972996,6.09106507793054,5.00988458893184,7.05950670418946,2.7311832415722,5.16148463864166,1.75274859140713,4.68369645430652,1.02856915219677,3.19692173382033,1.63226821549951,5.12184429787638,6.15340002773506,4.83743871485637,3.61353165291793,5.63633460244218,5.27761287075669,5.65191274464578,5.13093086982645,3.75060650483559,6.34553831007001,3.95884267524324,3.83794324189103,3.68257329734758,4.38750040648098,1.81147103052984,5.46956042171122,5.28725064325462,3.43295940727611,1.99638874644762,4.85996954822103,3.32768736417605,4.54843662469604,4.21955576916691,2.50842865253186,4.53106949272595,4.66334461936609,5.57621978120958,4.55949181320504,3.88557436437143,4.30961277245412,3.75702324650746,3.58255600301406,6.29517199198853,3.68144926531496,3.13257684267001,6.65105169117893,4.65535182861255,7.32562027234505,3.6667565918848,6.63328588725897,5.59305492166988,5.38404980679516,4.58736499093646,2.97452931248388,5.08448952493625,4.4276061727819,4.74846123300404,2.81557542886257,2.20476675065461,3.04264433740849,1.47508488294878,3.77399632511117,7.0869323411374,4.31179371775365,6.3710360522997,3.30158764660319,3.27947129564447,3.13422093976063,2.03210084316702,2.83592407425437,3.91169158187234,5.38818953715608,4.40190347160796,3.7235585614721,2.98367769469807,6.86554770328563,2.15055967657538,2.20789285164133,6.36911745859982,5.94953493301701,3.32337006906127,4.28909670241999,1.81147103052984,1.96347412397489,5.9136075118231,3.0036022366802,3.4235781709818,3.73552217729654,3.63459326844576,2.58736499093646,0.622930350920177
"PPP1R15A",8.23773578523193,4.17072627613155,4.81403764753998,6.72723977748481,4.31759350462347,5.45779126025604,4.33556900555675,5.41650199286742,4.51222688651396,4.21179097625254,5.11894107272351,4.69877410890368,4.5765221379205,4.41818994794577,6.03650333373899,5.02547181462118,5.96231765494231,4.22110372536788,5.4245862262511,4.32624970083746,5.16631374788993,3.28688114778816,4.2585189247113,4.0408924306469,4.92457500339273,4.42088657497553,3.04788732939655,4.71863561627134,5.75622271284729,4.12680770314203,5.79779120047889,5.94766615679601,5.75141016006437,3.95698592461258,4.55151601762801,4.01346225980656,5.21451341008002,4.79233480570669,4.93121027480393,4.82883464946806,6.5677279633048,4.33127526714661,4.5552026338783,7.05571626351254,5.94976835993135,4.06004738366994,5.07681559705083,4.99548451887751,4.2637856138908,6.66020987335256,5.39231742277876,1.85598969730848,5.32732808262995,5.64702663265485,5.47929524299885,3.44493204894218,5.78659636189081,4.40463068421761,5.05398016818765,3.81147103052984,5.44890095114513,5.87233628810464,2.37573453858316,5.32084566764572,6.51206882625186,4.13832300405648,4.48864353985378,6.37330019660839,4.23342794374847,5.94368695159709,6.53480866123175,3.63110428236588,3.674686619928,5.22958792274065,3.92789645372882,3.58135124716878,3.53231695933277,5.75595576955096,2.62993940943954,4.52105073690096,4.03210084316702,5.48123434952853,5.53915881110803,5.40156220725607,3.28688114778816,5.34411833452143,4.57167680997093,3.37851162325373,4.52042224852645,3.97544676564096,3.07382023329167,6.74671584769678,2.10097764772482,4.56010351346474,2.0071955014042,4.9217219470096,3.55213110825378,3.42088657497553
"EGR1",7.11467935294331,4.5765221379205,4.43162295971329,8.76493792001777,5.39163026151743,5.9560566524124,4.40053792958373,4.56864019541922,5.28946563095822,3.81762325751143,4.52669484554198,7.20182986620234,4.66106547980695,4.08746284125034,5.34056226902641,3.87282875953489,6.55336050333533,3.33342373372519,5.10643207781693,4.73335434061383,6.0241423458978,2.43295940727611,4.33556900555675,5.06436554026363,5.77663042305105,2.75274859140713,5.10433665981474,4.22496636500027,6.14628863717507,4.68594014844598,7.02801654367855,5.72655877910497,5.32660925100527,3.96162332828694,2.65992455840238,3.40735275114004,4.85299758761332,5.60318122901386,4.97361127551947,5.05224198118114,5.06522762277562,4.84549005094437,5.04001567884788,7.7568231547329,8.90110824301451,4.611172380044,5.29020320512607,5.18507363787676,3.88752527074159,6.23783136909528,2.93734439215023,3.13093086982645,5.38681094647222,6.47443604325227,5.71506967937999,3.85399564717639,6.58526303088387,5.43295940727611,5.56193705962243,4.13750352374993,4.6046644151637,4.35825558670513,2.39506279951758,6.96670731415032,6.23035674505615,3.65420637794429,4.46466826700344,6.47913353307985,3.4262647547021,5.46890909211059,4.78502736223547,3.37295209791183,3.65878273401283,3.68929916053589,3.24640808724638,4.10517519226548,2.91456452349394,4.81403764753998,1.7311832415722,3.61941301059794,5.16269343221124,6.83932978216199,6.24069594421251,4.11186596386756,1.66902676550963,5.59395128394841,6.40854204229686,4.51032901949057,5.61294219630467,3.71479501111816,2.04614178164472,8.18294053728157,1.4594316186373,4.20789285164133,2.38681094647222,4.39985467357243,2.03210084316702,2.09761079662642
"ID1",11.8977774027476,8.731386920959,10.02006321005,10.2817446084491,8.54461675353924,9.20562221698545,9.1410342126256,8.34438468641748,10.0282928743965,7.91157175172643,7.88715967669286,8.7356575589924,6.86740230572754,7.14771372235215,9.54982316496701,8.49785183695112,11.1295019808249,8.91345792138707,6.86108690599539,9.57882552651115,9.57812734629449,9.48280795672667,9.0928364077005,7.8293421939028,11.0374371347461,7.90905301675914,4.98686597232911,9.14740846543931,8.46352437327118,9.26774645661344,7.49081077347157,10.4585296523429,8.48321116942937,8.46947902159041,9.82425869660337,9.74150069383543,8.8060017610634,8.32809144899525,9.12598165385472,9.19214483815997,9.13463167144765,9.12518096732019,9.64934600629234,10.3265081365773,8.36286434914086,8.30483042906552,7.98322165074267,9.17966032804503,7.72907686906721,9.24683558763203,4.67694435910691,6.13586316536868,6.49361531357724,8.68176548785048,7.72533217137268,8.50783427413342,10.3853447490245,5.62410089462811,9.34358548316139,8.01340642687477,8.26214183792864,11.7161978456101,6.04657836662033,7.57576612729644,9.03982381834611,7.93510610273895,8.35860724911781,8.35517487863531,10.2140640764076,9.09584532270742,7.94081276402681,6.25474519762921,7.47621965072303,6.67638025546692,8.04701481951759,8.68078145670116,8.90116859546033,8.80616291822679,4.56315813040281,8.44642166708267,7.01312722979982,7.25927248703759,6.3797249188483,9.07555937126357,6.13750352374993,9.23888237384058,9.95441444334713,5.9560566524124,7.97802397903905,7.39085681367356,2.72465027173297,8.80309784950483,6.74241049699545,10.0222984510226,4.98959318493877,7.17432651517391,6.22958792274065,8.95599855302086
"FZD1",2.87970576628229,4.64846544302731,2.64616265715789,3.17632277264046,2.72900887033786,4.15299460549244,2.06350294230616,2.97819562968165,1.94860084749336,3.03738222200308,1.35614381022528,2.98367769469807,1.53106949272595,2.44360665147561,1.47508488294878,2.49825086752783,1.97819562968165,2.24488705912353,2.25398926623079,2.8073549220576,2.73984810269933,1.58014548442338,2.46988597627446,2.52356195605701,2.28688114778816,1.57046293102604,2.47508488294878,1.81557542886257,1.59454854955035,1.36176835941915,2.58736499093646,0.910732661902913,2.59931779369823,1.30451104180995,2.9429835981871,2.02502879449152,1.59931779369823,2.56803210477128,2.22032995487956,1.78240856492737,1.25096157353322,2.02856915219677,3.77082904603249,3.53106949272595,3.21412480535285,1.88362081628567,1.58496250072116,2.13750352374994,1.99638874644762,3.52230689287139,1.46466826700344,2.19534759832222,2.93922657772821,2.6507645591169,4.09508049190141,0.7311832415722,4.06004738366994,1.94485844580754,1.89917563048051,1.75274859140713,2.58496250072116,2.20476675065461,1.09085343045111,2.72900887033786,1.14404636961671,2.18586654531133,1.33342373372519,1.38956681176273,2.44625622988956,3.0071955014042,1.70487196445635,2.25398926623079,2.51096191927738,1.11769504266975,2.19849415363908,1.11103131238874,1.66448284036468,1.91838623444635,1.14404636961671,2.0071955014042,2.0703893278914,1.23878685958712,3.4905701304462,3.73876783680019,1.26903314645524,3.20476675065461,2.4032677223393,0.807354922057604,2.43028527297778,1.74416109557041,1.68257329734758,3.86591881455221,0.925999418556223,3.08236196955747,0.584962500721156,1.16349873228288,1.10433665981474,1.63691458035588
"SLPI",12.3361243567889,10.7623654272729,12.6680916383716,10.5008319230351,14.6506742577312,9.99050111136325,13.764953465502,7.59268127295605,11.2622593126285,11.9692677909297,12.1208502122503,12.0666677673998,9.75633948500951,8.13396417306287,10.6853357461832,12.1923483016745,9.46886837424539,11.9935010049152,8.53239489019252,12.1371704768675,11.7637061853683,12.3319106288309,11.3548994952417,10.7356490980086,11.6836920686753,11.7335746602037,11.27162643071,9.7338457765956,8.63640711243345,11.1506992887445,10.3070983251901,10.4555943613184,9.80485702725796,9.8435599398756,11.2713638100279,13.126097845619,10.9746511953347,14.8811330842896,10.360836113073,10.9438700602852,12.0574739648978,10.4836041933429,11.7878617586154,9.77621916214003,7.36422222109353,10.6001173334342,9.50521609609692,9.56411137336488,10.1996968802577,11.1364208401557,7.65413475707199,11.5834118976651,7.39223154551805,10.8860852080764,9.70761796562657,9.82661204073869,9.78494559673379,8.34943605171382,13.2240303227491,12.0064347850425,10.6620274309237,12.7642392366721,12.3004726845732,8.33418388237967,10.4827575472142,12.8335088007802,10.0632737280038,12.2378701982309,10.3549876236469,12.2839796307727,10.6305765658538,11.9688287633364,10.3173673875061,11.5936152133546,11.7591100496155,12.0488682726873,11.8871444415968,11.4878802197548,12.4170085867888,12.095855210106,12.9354671144891,10.4917529056952,9.89151032457387,11.3560337371297,10.7226538631591,10.7163650651369,10.6372588319575,6.99808264712465,8.66707605098557,10.0181445289438,10.6718859985371,9.09600351295329,10.2312571876256,10.9999788666171,5.89627184880738,9.77053175681053,12.2654070068145,12.3273589619022
"DAB2IP",4.70487196445635,4.04701481951759,2.77399632511117,4.18348651445939,2.72027846523333,4.30012372456901,1.79493566280354,4.6507645591169,2.86195536414487,2.29865831556452,1.8073549220576,3.51601514700366,1.14404636961671,4.456149034648,3.64154602908752,1.53605290024021,3.36036427654347,2.58976348698498,2.790772037862,2.93922657772821,3.22650852980868,1.28095631383106,3.58736499093646,2.90689059560852,1.09761079662642,1.77820857639809,0.863938450423971,3.31469652565629,2.90881290773955,1.62293035092018,3.02680005934372,2.91647664443772,4.48992821940518,2.57288966842058,2.83592407425437,1.87184364850932,3.21412480535285,2.94485844580754,4.91504279137198,3.63691458035588,3.15218341905505,2.55826763405574,3.01077983875324,4.19692173382033,4.30305008468167,3.24792751344359,2.88166461932035,3.43295940727611,3.87282875953489,4.10685079645022,0.963474123974886,0.678071905112638,4.16912328147676,3.40463068421761,3.46074256378964,1.25096157353322,2.83592407425437,1.58496250072116,2.36176835941915,1.32192809488736,3.70043971814109,3.58255600301406,0.367371065648529,3.92029330021101,1.80322703643493,1.44360665147561,1.70043971814109,2.77399632511117,2.66902676550963,2.51601514700366,2.40871186102943,1.62293035092018,2.77188557851537,0.443606651475615,1.58496250072116,1.16992500144231,1.97085365434048,1.41683974191283,0.454175893185802,2.62058641045188,2.42492208821069,2.14404636961671,2.75060650483559,4.32481060342048,1.74416109557041,2.88362081628567,3.47378691161437,1.02856915219677,3.32192809488736,1.52105073690096,0.678071905112638,4.27947129564447,1.40599235967584,3.90496571868403,0.807354922057604,1.46466826700344,0.400537929583729,1.37851162325373
"COL4A2",5.02724253597374,6.59857363778299,4.96254902292306,6.68523936879413,5.87110437355546,7.39660478118186,3.94953493301701,5.62702310555406,6.71849862770922,6.4088816597751,4.53729606709084,4.23342794374847,3.04788732939655,6.33949373790173,2.21412480535285,4.67355642399014,4.26753579806874,4.38681094647222,6.42054977211632,4.72082566608984,5.75408578219791,3.4541758931858,5.77003613859792,3.9560566524124,4.43229133824778,3.27798474729977,3.94766615679601,4.16430358309365,3.71479501111816,4.06004738366994,5.38750040648098,4.90496571868403,5.28540221886225,4.33342373372519,5.46630082917934,3.93262815702213,6.82946905211708,4.73063995591679,5.57228336665041,5.26002565596146,4.53294028837287,3.12598165385472,4.78135971352466,7.42643250018696,6.72805655144938,6.71589337054761,3.84599177066457,3.64846544302731,4.82680268428583,7.24897119146416,3.20476675065461,2.76553474636298,7.01580529391335,5.25927248703759,6.83314309635834,3.37295209791183,6.79168385815205,5.4995270242151,5.07253459972295,3.14404636961671,3.87970576628229,4.83995958748953,2.85598969730848,5.37364821133469,3.22342254993494,3.13093086982645,4.60407132366886,5.73226919950145,4.45285896471381,5.8626993409766,8.20476675065461,3.26603689399532,5.40973035386445,2.91838623444635,4.55397480823747,2.95233356636969,3.36317107711924,6.04657836662033,3.10601323762212,4.82527683005487,3.1906148602095,5.58044701959866,5.69348695749933,5.02768487693716,2.4541758931858,5.64932804098478,6.06953032516231,3.03210084316702,6.27575204882853,4.08576455377831,2.80322703643493,6.74092756031863,5.06651978142975,5.77056479197169,3.56803210477128,4.41413553298445,2.48800077083407,2.53605290024021
"LTBP2",1.51601514700366,3.69710657447697,2.88362081628567,4.31397137105902,2.95791459863299,5.85049941375812,1.6959938131099,4.08576455377831,3.76447355099267,4.47183776242229,1.98185265328974,3.97636363573276,0.389566811762726,1.98185265328974,0.748461233004036,1.89530262133331,0.863938450423971,2.30451104180995,3.46466826700344,2.90689059560852,3.39094277280254,2.46205231879643,3.10936055940423,3.09423606984577,3.5197934862411,2.03210084316702,2.35895882583233,2.32192809488736,2.02147972741045,1.4541758931858,3.14893410452634,1.90689059560852,3.41006969175638,1.98913900736823,1.94110631094643,0.739848102699327,2.47508488294878,2.68481873755322,3.1586601753465,2.39506279951758,2.02502879449152,2.26303440583379,2.51096191927738,4.92504996472736,3.23266075679027,3.22804904788446,2.66902676550963,2.10433665981474,2.45154083301783,4.86591881455221,1.23878685958712,1.0703893278914,4.69097573834328,3.30158764660319,4.89287670006069,1.28688114778816,4.60821785302146,3.44228003525258,2.67129337248158,2.57531233068744,3.14241343787374,2.74200621086674,1.11769504266975,3.77082904603249,1.66902676550963,0.910732661902913,1.0496307677246,1.77820857639809,1.76128527336162,3.06004738366994,2.74416109557041,3.02680005934372,2.25398926623079,1.61353165291793,2.97636363573276,0.855989697308481,1.44890095114513,1.58496250072116,1.799087306074,1.90303827011291,1.88362081628567,1.54101915313356,4.43629511983936,1.85199883711245,0.925999418556223,3.96809075204526,2.96347412397489,0.895302621333307,5.65764000520782,0.799087306074004,1.40053792958373,4.86542397831313,1.85598969730848,2.72027846523333,1.93734439215023,3.01792190799726,0.516015147003665,0.238786859587116
"KREMEN1",3.8011586560937,5.50620838930675,3.65992455840238,5.27724089833207,1.07724299893246,4.27202318906105,3.30597052098439,4.23802251782572,3.55826763405574,1.68257329734758,1.37295209791183,4.19219416528334,3.10601323762212,4.3819754785573,4.64789009105921,2.7311832415722,4.01613970265525,2.95977015521147,2.61353165291793,3.85399564717639,5.05528243550119,1.96347412397489,4.76447355099267,3.06177619758669,2.31034012061215,2.30158764660319,1.43829285157915,4.09592441999854,3.20789285164133,2.42223300068305,2.64385618977472,1.97452931248388,3.77820857639809,2.29865831556452,3.74953426766926,1.63226821549951,2.83794324189103,3.80632405739003,4.40258575823259,4.93073733756289,3.12928301694497,3.12928301694497,3.82883464946806,2.56315813040281,5.84949893172018,2.25096157353322,2.92599941855622,2.75274859140713,3.62175885670973,3.11103131238874,1.85598969730848,1.11103131238874,3.66902676550963,3.08236196955747,3.56559717585422,2.04264433740849,2.65306001710456,2.38404980679516,2.94485844580754,1.86393845042397,3.39780296186249,3.88849973551412,1.51601514700366,5.83010317592004,1.92219784839637,2.79701297783614,1.76553474636298,1.52105073690096,3.43562859405209,3.22342254993494,2.86591881455221,2.28688114778816,3.86789646399265,1.44890095114513,2.81557542886257,2,3.33913738491959,1.68257329734758,1.28095631383106,3.81762325751143,3.30305008468167,1.02147972741045,3.114367024952,4.15704371014558,3.35895882583233,3.39643353125099,4.32840565895857,0.887525270741587,3.15218341905505,1.85996954822103,0.214124805352847,4.6450098843911,1.28095631383106,4.04875931191986,1.07724299893246,2.29572302453997,2.18586654531133,2.97269265400426
"NAV2",1.07724299893246,3.93451650158608,0.545968369105293,3.40463068421761,1.65992455840238,3.43562859405209,0.622930350920177,2.30158764660319,1.57046293102604,0.823749360308273,0.650764559116902,2.01435529297707,0.189033824390017,1.97085365434048,1.25096157353322,0.823749360308273,2.03210084316702,0.7311832415722,1.51601514700366,1.61353165291793,2.38681094647222,0.367371065648529,1.23266075679027,0.863938450423971,0.575312330687437,0.189033824390017,0.956056652412403,1.88362081628567,0.910732661902913,0.650764559116902,1.43829285157915,1.78240856492737,1.31614574229336,0.432959407276106,0.799087306074004,0.070389327891398,1.20789285164133,0.823749360308273,1.99638874644762,2.17951105027151,3.6915341649192,1.37295209791183,2.26603689399532,1.52105073690096,2.86789646399265,2.29278174922785,0.831877241191673,1.16992500144231,2.72683121703249,1.74416109557041,0.070389327891398,0.815575428862573,2,1.20789285164133,2.79701297783614,0.263034405833794,1.41142624572647,2.26903314645524,1.04264433740849,1.07724299893246,2.86591881455221,1.55090066464752,0.263034405833794,3.09254574154357,1.46988597627446,0.485426827170242,1.73984810269933,2.64846544302731,1.80322703643493,1.66448284036468,1.28095631383106,0.855989697308481,0.454175893185802,0.505890929729957,1.55581615506164,0.575312330687437,1.14404636961671,1.28095631383106,0.137503523749935,1.31034012061215,1.16992500144231,0.594548549550354,2.27500704749987,2.70043971814109,0.111031312388744,2.07724299893246,2.75060650483559,0.594548549550354,1.75702324650746,0.250961573533219,0.333423733725192,3.47638168756724,0.584962500721156,2.81147103052984,1.13750352374994,2.50589092972996,0.20163386116965,1.64616265715789
